sale_id,date_id,project_id,unit_type_id,customer_id,channel_id,area_sqm,price_per_sqm,contract_value,down_payment,remaining_balance,down_payment_pct,payment_plan,commission_pct,commission_amount,contract_status,is_investor_buyer
SL00989,20230718,PJ05,UT04,CUS0084,CH01,181.3,35330,6405000.0,961000.0,5444000.0,15.0,10-Year Installment,,134500.0,Signed,True
SL00990,20240904,PJ05,UT03,CUS0006,CH01,112.9,46039,5198000.0,520000.0,4678000.0,10.0,5-Year Installment,0.038,197500.0,Signed,True
SL00991,20240822,PJ06,UT04,CUS0045,CH01,228.9,37739,8638000.0,2160000.0,6478000.0,25.0,7-Year Installment,0.024,207300.0,Signed,False
SL00992,20240608,PJ06,UT03,CUS0014,CH03,116.0,38416,4456000.0,1337000.0,3119000.0,30.0,10-Year Installment,0.0,0.0,Signed,False
SL00993,20230805,PJ06,UT06,CUS0064,CH01,316.9,27988,8869000.0,2661000.0,6208000.0,30.0,5-Year Installment,0.02,177400.0,Signed,True
SL00994,20240317,PJ05,UT02,CUS0003,CH01,70.1,45975,3223000.0,806000.0,2417000.0,25.0,10-Year Installment,0.038,122500.0,Signed,False
SL00995,20230826,PJ08,UT02,CUS0076,CH01,84.6,41529,3513000.0,878000.0,2635000.0,25.0,5-Year Installment ,0.033,115900.0,Signed,False
SL00996,20230407,PJ07,UT02,CUS0099,CH01,72.1,42789,3085000.0,771000.0,2314000.0,25.0,7-Year Installment ,0.035,108000.0,Signed,True
SL00997,20241004,PJ07,UT06,CUS0108,CH02,347.5,42533,14780000.0,4434000.0,10346000.0,30.0,10-Year Installment,0.0,0.0,Signed,False
SL00998,20230511,PJ08,UT03,CUS0147,CH02,119.1,37298,0.0,0.0,0.0,10.0,7-Year Installment,0.0,0.0,Cancelled,True
SL00999,20241202,PJ05,UT04,CUS0138,CH01,188.6,41714,7867000.0,1573000.0,6294000.0,20.0,7-Year Installment,0.039,306800.0,Signed,False
SL01000,20231104,PJ08,UT02,CUS0112,CH04,83.8,41868,3509000.0,1053000.0,2456000.0,30.0,5-Year Installment,0.0,0.0,Signed,False
SL01001,20230531,PJ01,UT07,CUS0133,CH01,494.4,28922,14299000.0,2860000.0,11439000.0,20.0,7-Year Installment,0.039,557700.0,Signed,False
SL01002,20240206,PJ03,UT04,CUS0122,CH03,229.6,36357,8348000.0,2504000.0,5844000.0,30.0,5-Year Installment,0.0,0.0,Signed,True
SL01003,20241012,PJ01,UT06,CUS0003,CH01,375.7,41635,15642000.0,1564000.0,14078000.0,10.0,7-Year Installment,0.035,547500.0,Signed,False
SL01004,20240708,PJ04,UT05,CUS0007,CH02,228.2,50542,11534000.0,2307000.0,9227000.0,20.0,5-Year Installment,0.0,0.0,Signed,True
SL01005,20240826,PJ03,UT08,CUS0002,CH03,69.4,55304,3838000.0,768000.0,3070000.0,20.0,7-Year Installment,0.0,0.0,Signed,False
SL01006,20240510,PJ06,UT05,CUS0028,CH03,212.7,47923,10193000.0,2548000.0,7645000.0,25.0,7-Year Installment,0.0,0.0,Signed,False
SL01007,20240606,PJ05,UT04,CUS0048,CH03,234.5,42701,0.0,0.0,0.0,25.0,5-Year Installment,0.0,0.0,Cancelled,False
SL01008,20240926,PJ01,UT06,CUS0095,CH01,370.5,38922,14421000.0,2884000.0,11537000.0,20.0,5-Year Installment,0.037,533600.0,Signed,True
SL01009,20230707,PJ07,UT01,CUS0078,CH01,37.6,49016,1843000.0,553000.0,1290000.0,30.0,5-Year Installment ,0.035,64500.0,Signed,False
SL01010,20231221,PJ07,UT06,CUS0065,CH03,343.0,35783,12274000.0,3068000.0,9206000.0,25.0,5-Year Installment,0.0,0.0,Signed,False
SL01011,20230701,PJ03,UT04,CUS0021,CH01,238.7,31559,7533000.0,1883000.0,5650000.0,25.0,10-Year Installment,0.027,203400.0,Signed,True
SL01012,20241224,PJ03,UT08,CUS0032,CH01,191.1,56359,10770000.0,3231000.0,7539000.0,30.0,5-Year Installment,0.02,215400.0,Signed,False
SL01013,20241101,PJ08,UT03,CUS0036,CH05,124.4,44775,5570000.0,1392000.0,4178000.0,25.0,5-Year Installment,,66800.0,Signed,False
SL01014,20230203,PJ05,UT08,CUS0131,CH04,281.5,52050,14652000.0,4396000.0,0.0,30.0,10-Year Installment,0.0,0.0,Under Review,False
SL01015,20240616,PJ07,UT01,CUS0076,CH02,47.8,56363,2694000.0,808000.0,1886000.0,30.0,5-Year Installment,0.0,0.0,Signed,False
SL01016,20241012,PJ07,UT03,CUS0149,CH04,137.8,47743,6579000.0,1645000.0,0.0,25.0,7-Year Installment ,0.0,0.0,Under Review,False
SL01017,20230528,PJ06,UT06,CUS0021,CH02,319.5,27160,8678000.0,1736000.0,6942000.0,20.0,10-Year Installment,0.0,0.0,Signed,True
SL01018,20240229,PJ05,UT05,CUS0048,CH01,250.2,56036,14020000.0,2103000.0,11917000.0,15.0,5-Year Installment,0.022,308400.0,Signed,False
SL01019,20241002,PJ07,UT06,CUS0023,CH02,308.2,40832,12584000.0,3146000.0,9438000.0,25.0,7-Year Installment,0.0,0.0,Signed,True
SL01020,20230129,PJ01,UT06,CUS0150,CH01,280.1,34430,9644000.0,1929000.0,7715000.0,,5-Year Installment,0.031,299000.0,Signed,False
SL01021,20240610,PJ06,UT04,CUS0110,CH02,231.8,36137,8377000.0,838000.0,7539000.0,10.0,Cash,0.0,0.0,Signed,False
SL01022,20230727,PJ08,UT01,CUS0137,CH04,54.1,47400,2564000.0,513000.0,0.0,20.0,7-Year Installment,0.0,0.0,Under Review,False
SL01023,20241116,PJ04,UT04,CUS0078,CH04,193.2,34845,6732000.0,673000.0,6059000.0,10.0,7-Year Installment,0.0,0.0,Signed,False
SL01024,20241214,PJ03,UT02,CUS0082,CH02,75.0,43886,3291000.0,987000.0,2304000.0,30.0,10-Year Installment,0.0,0.0,Signed,False
SL01025,20241129,PJ05,UT05,CUS0135,CH01,273.4,56897,15556000.0,1556000.0,14000000.0,10.0,5-Year Installment,0.033,513300.0,Signed,False
SL01026,20231217,PJ04,UT05,CUS0064,CH01,343.5,41049,14100000.0,2115000.0,11985000.0,15.0,Cash,,366600.0,Signed,True
SL01027,20241005,PJ02,UT06,CUS0020,CH04,279.5,36541,10213000.0,2553000.0,7660000.0,25.0,7-Year Installment,0.0,0.0,Signed,False
SL01028,20240922,PJ05,UT02,CUS0127,CH02,77.0,48964,3770000.0,754000.0,3016000.0,20.0,7-Year Installment,0.0,0.0,Signed,False
SL01029,20230904,PJ03,UT03,CUS0040,CH01,152.2,35311,5374000.0,1075000.0,4299000.0,20.0,7-Year Installment,0.037,198800.0,Signed,False
SL01030,20240911,PJ06,UT03,CUS0047,CH03,137.6,37343,5138000.0,514000.0,4624000.0,10.0,10-Year Installment,0.0,0.0,Signed,True
SL01031,20230201,PJ05,UT04,CUS0032,CH02,222.3,33295,7401000.0,1480000.0,5921000.0,20.0,Cash,,0.0,Signed,False
SL01032,20240322,PJ03,UT08,CUS0141,CH05,290.2,52959,15369000.0,3842000.0,0.0,25.0,5-Year Installment,0.018,276600.0,Under Review,True
SL01033,20230707,PJ09,UT08,CUS0088,CH03,99.7,60423,6024000.0,602000.0,5422000.0,10.0,Cash,0.0,0.0,Signed,False
SL01034,20230502,PJ08,UT01,CUS0022,CH04,43.7,46826,2046000.0,512000.0,1534000.0,25.0,7-Year Installment,0.0,0.0,Signed,False
SL01035,20230308,PJ04,UT02,CUS0044,CH04,81.1,35802,2904000.0,581000.0,0.0,20.0,10-Year Installment,0.0,0.0,Under Review,True
SL01036,20240609,PJ05,UT05,CUS0094,CH04,267.1,57635,15394000.0,3079000.0,12315000.0,20.0,10-Year Installment,0.0,0.0,Signed,False
SL01037,20230816,PJ07,UT03,CUS0146,CH01,138.4,42538,5887000.0,1766000.0,4121000.0,30.0,5-Year Installment,0.021,123600.0,Signed,False
SL01038,20240703,PJ05,UT04,CUS0015,CH03,231.4,42695,9880000.0,2470000.0,7410000.0,25.0,10-Year Installment,0.0,0.0,Signed,False
SL01039,20230227,PJ02,UT07,CUS0098,CH01,364.4,25529,9303000.0,1395000.0,7908000.0,15.0,5-Year Installment,0.024,223300.0,Signed,True
SL01040,20230901,PJ05,UT02,CUS0147,CH03,87.2,41911,3655000.0,548000.0,3107000.0,15.0,5-Year Installment,0.0,0.0,Signed,True
SL01041,20240204,PJ06,UT04,CUS0098,CH03,219.3,35929,7879000.0,2364000.0,5515000.0,30.0,10-Year Installment,0.0,0.0,SIGNED,True
SL01042,20240816,PJ05,UT03,CUS0068,CH02,112.9,44601,5035000.0,1007000.0,4028000.0,20.0,5-Year Installment,0.0,0.0,Signed,False
SL01043,20230904,PJ03,UT02,CUS0015,CH01,68.1,35868,2443000.0,611000.0,1832000.0,25.0,7-Year Installment,0.034,83100.0,Signed,False
SL01044,20240504,PJ08,UT03,CUS0129,CH01,124.2,45536,5656000.0,848000.0,4808000.0,15.0,5-Year Installment,0.037,209300.0,Signed,False
SL01045,20241021,PJ05,UT03,CUS0091,CH01,115.4,45331,5231000.0,523000.0,4708000.0,10.0,Cash,0.028,146500.0,Signed,False
SL01046,20240406,PJ02,UT07,CUS0019,CH01,539.1,30377,16376000.0,4913000.0,11463000.0,30.0,7-Year Installment,0.037,605900.0,Signed,False
SL01047,20230709,PJ04,UT02,CUS0002,CH01,68.5,36711,2515000.0,252000.0,0.0,10.0,10-Year Installment,0.036,90500.0,Under Review,False
SL01048,20230121,PJ05,UT05,CUS0127,CH01,322.2,48253,15547000.0,1555000.0,0.0,10.0,5-Year Installment,0.031,482000.0,Under Review,False
SL01049,20240830,PJ07,UT03,CUS0094,CH02,119.9,50954,6109000.0,1222000.0,4887000.0,20.0,10-Year Installment,0.0,0.0,Signed,False
SL01050,20230119,PJ02,UT04,CUS0051,CH01,222.1,33701,7485000.0,1497000.0,5988000.0,20.0,10-Year Installment,0.036,269500.0,Signed,False
SL01051,20240902,PJ07,UT01,CUS0040,CH01,53.6,60579,3247000.0,649000.0,2598000.0,20.0,Cash,0.023,74700.0,Signed,False
SL01052,20240126,PJ03,UT08,CUS0036,CH01,196.1,55130,10811000.0,1081000.0,9730000.0,10.0,5-Year Installment,0.022,237800.0,Signed,False
SL01053,20241125,PJ06,UT04,CUS0010,CH03,191.4,37118,7104000.0,1776000.0,5328000.0,25.0,10-Year Installment,0.0,0.0,Signed,True
SL01054,20240821,PJ01,UT06,CUS0107,CH01,270.7,39337,10649000.0,1065000.0,0.0,10.0,7-Year Installment,0.034,362100.0,Under Review,False
SL01055,20241230,PJ10,UT04,CUS0111,CH03,223.5,31907,7131000.0,2139000.0,4992000.0,30.0,10-Year Installment,0.0,0.0,Signed,False
SL01056,20230927,PJ05,UT05,CUS0117,CH02,343.3,47769,16399000.0,3280000.0,13119000.0,20.0,Cash,,0.0,Signed,True
SL01057,20240714,PJ08,UT01,CUS0144,CH01,40.4,51906,2097000.0,629000.0,1468000.0,30.0,5-Year Installment,0.038,79700.0,Signed,False
SL01058,20231102,PJ04,UT05,CUS0020,CH03,232.7,41104,9565000.0,1435000.0,8130000.0,15.0,5-Year Installment,0.0,0.0,Signed,False
SL01059,20231220,PJ03,UT04,CUS0040,CH02,226.4,31034,0.0,0.0,0.0,10.0,Cash,0.0,0.0,Cancelled,False
SL01060,20240416,PJ03,UT04,CUS0044,CH04,211.4,37685,7967000.0,1992000.0,5975000.0,25.0,5-Year Installment,0.0,0.0,Signed,True
SL01061,20240901,PJ07,UT03,CUS0092,CH04,119.2,47575,5671000.0,1701000.0,3970000.0,30.0,7-Year Installment,0.0,0.0,Signed,False
SL01062,20241222,PJ10,UT02,CUS0061,CH03,84.1,36276,3051000.0,915000.0,2136000.0,30.0,10-Year Installment,0.0,0.0,Signed,False
SL01063,20240802,PJ01,UT06,CUS0126,CH01,265.0,38752,10269000.0,1027000.0,9242000.0,10.0,5-Year Installment,0.023,236200.0,Signed,False
SL01064,20231112,PJ06,UT06,CUS0036,CH05,363.8,28742,10456000.0,1046000.0,9410000.0,10.0,Cash,0.015,156800.0,Signed,False
SL01065,20231114,PJ04,UT05,CUS0033,CH04,272.9,41254,11258000.0,2814000.0,8444000.0,25.0,7-Year Installment,0.0,0.0,Signed,False
SL01066,20240712,PJ01,UT06,CUS0009,CH01,351.6,41468,14580000.0,2187000.0,12393000.0,15.0,10-Year Installment,0.029,422800.0,Signed,False
SL01067,20230713,PJ05,UT04,CUS0146,CH02,227.2,34848,7917000.0,2375000.0,5542000.0,30.0,10-Year Installment,0.0,0.0,Signed,False
SL01068,20230402,PJ10,UT04,CUS0008,CH05,219.6,25871,5681000.0,1704000.0,3977000.0,30.0,5-Year Installment,0.013,73900.0,Signed,False
SL01069,20230930,PJ05,UT02,CUS0045,CH02,89.5,39291,3517000.0,703000.0,2814000.0,20.0,5-Year Installment,0.0,0.0,Signed,False
SL01070,20230814,PJ04,UT02,CUS0108,CH01,66.6,35325,2353000.0,471000.0,1882000.0,20.0,5-Year Installment,0.029,68200.0,Signed,False
SL01071,20230820,PJ06,UT06,CUS0078,CH01,370.4,27521,0.0,0.0,0.0,20.0,7-Year Installment,0.03,0.0,Cancelled,False
SL01072,20230709,PJ06,UT06,CUS0117,CH05,286.6,28618,8202000.0,1640000.0,0.0,20.0,Cash,0.014,114800.0,Under Review,True
SL01073,20230215,PJ07,UT02,CUS0094,CH03,86.8,43644,3788000.0,568000.0,3220000.0,,10-Year Installment,0.0,0.0,Signed,False
SL01074,20230120,PJ07,UT01,CUS0077,CH01,37.5,47726,1790000.0,537000.0,1253000.0,30.0,Cash,0.037,66200.0,Signed,True
SL01075,20241224,PJ02,UT07,CUS0052,CH01,442.5,29762,13170000.0,1317000.0,11853000.0,10.0,5-Year Installment,0.039,513600.0,Signed,True
SL01076,20231118,PJ04,UT03,CUS0134,CH03,150.1,33055,4962000.0,496000.0,4466000.0,10.0,5-Year Installment,0.0,0.0,Signed,False
SL01077,20231021,PJ09,UT08,CUS0053,CH04,51.1,57602,2943000.0,589000.0,2354000.0,20.0,10-Year Installment,0.0,0.0,Signed,False
SL01078,20240526,PJ05,UT05,CUS0099,CH02,205.0,53447,10957000.0,2739000.0,8218000.0,25.0,5-Year Installment,0.0,0.0,Signed,True
SL01079,20230628,PJ04,UT04,CUS0035,CH02,227.0,32185,7306000.0,2192000.0,5114000.0,30.0,5-Year Installment,0.0,0.0,Signed,False
SL01080,20241202,PJ05,UT05,CUS0023,CH03,334.9,56856,19041000.0,2856000.0,0.0,15.0,7-Year Installment,0.0,0.0,Under Review,True
SL01081,20240813,PJ05,UT08,CUS0103,CH02,216.0,56478,12199000.0,1220000.0,0.0,10.0,5-Year Installment,0.0,0.0,Under Review,False
SL01082,20230317,PJ05,UT03,CUS0068,CH01,115.1,36485,4199000.0,630000.0,3569000.0,15.0,10-Year Installment,0.034,142800.0,Signed,False
SL01083,20231112,PJ04,UT02,CUS0069,CH01,72.9,36931,2692000.0,808000.0,1884000.0,30.0,5-Year Installment,0.026,70000.0,Signed,False
SL01084,20241017,PJ04,UT02,CUS0059,CH02,82.6,42814,3536000.0,884000.0,2652000.0,25.0,10-Year Installment,0.0,0.0,Signed,False
SL01085,20241129,PJ03,UT02,CUS0025,CH03,86.2,42486,3662000.0,1099000.0,2563000.0,30.0,5-Year Installment,0.0,0.0,Signed,False
SL01086,20231127,PJ07,UT06,CUS0012,CH04,369.1,33682,12432000.0,1243000.0,11189000.0,10.0,5-Year Installment,0.0,0.0,Signed,False
SL01087,20240404,PJ05,UT05,CUS0109,CH01,251.8,57136,0.0,0.0,0.0,25.0,7-Year Installment,0.031,0.0,Cancelled,True
SL01088,20230528,PJ08,UT01,CUS0035,CH03,36.5,44336,1618000.0,243000.0,1375000.0,15.0,5-Year Installment,0.0,0.0,Signed,False
SL01089,20241222,PJ08,UT01,CUS0061,CH01,36.0,53751,1935000.0,484000.0,1451000.0,25.0,7-Year Installment,0.027,52200.0,Signed,False
SL01090,20230708,PJ02,UT07,CUS0067,CH04,419.4,27597,0.0,0.0,0.0,25.0,10-Year Installment,0.0,0.0,Cancelled,False
SL01091,20241128,PJ05,UT05,CUS0075,CH05,217.7,56693,12342000.0,2468000.0,9874000.0,20.0,7-Year Installment,0.015,185100.0,Signed,True
SL01092,20240503,PJ06,UT06,CUS0079,CH01,351.9,32367,11390000.0,2278000.0,9112000.0,20.0,5-Year Installment,0.028,318900.0,Signed,False
SL01093,20240421,PJ07,UT02,CUS0139,CH03,85.3,54303,4632000.0,463000.0,4169000.0,10.0,5-Year Installment,0.0,0.0,Signed,True
SL01094,20240112,PJ04,UT03,CUS0022,CH02,143.1,37365,5347000.0,535000.0,4812000.0,,7-Year Installment,0.0,0.0,Signed,False
SL01095,20230707,PJ01,UT06,CUS0020,CH01,272.6,32664,8904000.0,1336000.0,7568000.0,15.0,10-Year Installment,0.03,267100.0,Signed,False
SL01096,20230524,PJ01,UT07,CUS0045,CH01,462.3,28796,13312000.0,3994000.0,9318000.0,30.0,5-Year Installment,0.029,386000.0,Signed,False
SL01097,20230630,PJ04,UT04,CUS0098,CH04,174.8,31211,5456000.0,546000.0,4910000.0,10.0,5-Year Installment,0.0,0.0,Signed,True
SL01098,20230601,PJ04,UT05,CUS0068,CH02,250.1,40905,10230000.0,3069000.0,7161000.0,30.0,7-Year Installment,0.0,0.0,Signed,False
SL01099,20240809,PJ05,UT05,CUS0055,CH02,324.0,54890,17784000.0,5335000.0,12449000.0,30.0,7-Year Installment,0.0,0.0,Signed,False
SL01100,20230821,PJ07,UT06,CUS0061,CH02,322.6,33980,10962000.0,1644000.0,9318000.0,15.0,10-Year Installment,0.0,0.0,Signed,False
SL01101,20230220,PJ03,UT02,CUS0108,CH01,81.1,35723,2897000.0,579000.0,2318000.0,20.0,10-Year Installment,0.023,66600.0,Signed,False
SL01102,20241213,PJ05,UT04,CUS0009,CH01,211.3,39376,8320000.0,2080000.0,6240000.0,25.0,10-Year Installment,0.038,316200.0,Signed,False
SL01103,20241020,PJ02,UT06,CUS0100,CH01,339.2,34783,11798000.0,2950000.0,0.0,25.0,5-Year Installment,0.027,318500.0,Under Review,True
SL01104,20241118,PJ04,UT05,CUS0107,CH03,256.7,47015,12069000.0,1810000.0,10259000.0,15.0,10-Year Installment,0.0,0.0,Signed,False
SL01105,20241229,PJ04,UT04,CUS0043,CH04,184.2,38040,7007000.0,1752000.0,5255000.0,25.0,10-Year Installment,0.0,0.0,Signed,False
SL01106,20230522,PJ03,UT02,CUS0077,CH01,81.9,37874,3102000.0,776000.0,2326000.0,25.0,5-Year Installment,0.033,102400.0,Signed,True
SL01107,20231029,PJ01,UT07,CUS0030,CH01,555.9,30629,17027000.0,4257000.0,12770000.0,25.0,7-Year Installment,0.02,340500.0,Signed,False
SL01108,20240726,PJ01,UT07,CUS0021,CH01,427.1,34798,14862000.0,2972000.0,11890000.0,20.0,10-Year Installment,,505300.0,Signed,True
SL01109,20240609,PJ05,UT02,CUS0111,CH02,82.0,45794,3755000.0,751000.0,3004000.0,20.0,7-Year Installment,0.0,0.0,Signed,False
SL01110,20230507,PJ02,UT06,CUS0085,CH03,282.1,29779,8401000.0,1680000.0,6721000.0,20.0,10-Year Installment,0.0,0.0,Signed,False
SL01111,20240901,PJ05,UT03,CUS0141,CH01,135.0,43247,5838000.0,1751000.0,4087000.0,30.0,7-Year Installment,0.032,186800.0,Signed,True
SL01112,20230703,PJ09,UT08,CUS0078,CH03,103.6,57439,5951000.0,595000.0,5356000.0,10.0,Cash,0.0,0.0,Signed,False
SL01113,20230625,PJ08,UT01,CUS0078,CH01,42.8,47481,2032000.0,610000.0,1422000.0,30.0,5-Year Installment,0.032,65000.0,Signed,False
SL01114,20240210,PJ08,UT02,CUS0064,CH03,74.8,48629,3637000.0,546000.0,3091000.0,15.0,10-Year Installment,0.0,0.0,Signed,True
SL01115,20240320,PJ05,UT02,CUS0078,CH01,77.2,46865,3618000.0,543000.0,3075000.0,15.0,7-Year Installment,0.021,76000.0,Signed,False
SL01116,20240327,PJ08,UT02,CUS0139,CH01,85.3,50585,-4315000.0,1079000.0,3236000.0,25.0,10-Year Installment,,155300.0,Signed,True
SL01117,20230319,PJ05,UT04,CUS0109,CH01,224.3,35731,8014000.0,2404000.0,5610000.0,30.0,5-Year Installment,0.026,208400.0,Signed,True
SL01118,20241016,PJ04,UT03,CUS0057,CH02,120.8,38554,4657000.0,699000.0,3958000.0,,10-Year Installment,0.0,0.0,Signed,False
SL01119,20230801,PJ01,UT07,CUS0014,CH04,591.9,29415,17411000.0,4353000.0,0.0,25.0,Cash,0.0,0.0,UNDER REVIEW,False
SL01120,20230418,PJ05,UT04,CUS0007,CH03,187.6,36503,6848000.0,685000.0,6163000.0,10.0,7-Year Installment,0.0,0.0,Signed,True
SL01121,20241023,PJ05,UT02,CUS0041,CH02,79.8,47938,3825000.0,382000.0,3443000.0,10.0,7-Year Installment,0.0,0.0,Signed,False
SL01122,20241205,PJ04,UT05,CUS0065,CH03,235.7,46863,11046000.0,1105000.0,0.0,10.0,10-Year Installment,0.0,0.0,Under Review,False
SL01123,20241005,PJ01,UT07,CUS0038,CH03,355.7,34846,12395000.0,3099000.0,9296000.0,25.0,7-Year Installment,0.0,0.0,Signed,False
SL01124,20240828,PJ03,UT04,CUS0126,CH01,187.9,37589,7063000.0,1413000.0,5650000.0,20.0,5-Year Installment,0.034,240100.0,Signed,False
SL01125,20240508,PJ09,UT08,CUS0121,CH04,203.7,73201,14911000.0,3728000.0,11183000.0,25.0,7-Year Installment,0.0,0.0,Signed,False
SL01126,20240214,PJ05,UT05,CUS0142,CH03,264.9,54780,14511000.0,2902000.0,11609000.0,20.0,10-Year Installment,,0.0,Signed,True
SL01127,20230315,PJ02,UT06,CUS0007,CH01,365.4,29822,10897000.0,1090000.0,9807000.0,10.0,5-Year Installment,0.04,435900.0,Signed,True
SL01128,20230927,PJ07,UT02,CUS0091,CH01,72.0,46666,3360000.0,1008000.0,2352000.0,30.0,Cash,0.031,104200.0,Signed,False
SL01129,20231013,PJ05,UT08,CUS0026,CH01,195.4,47589,9299000.0,1860000.0,7439000.0,20.0,10-Year Installment,0.029,269700.0,Signed,False
SL01130,20230711,PJ07,UT03,CUS0007,CH01,125.3,43986,5511000.0,827000.0,4684000.0,,10-Year Installment,0.026,143300.0,Signed,True
SL01131,20240702,PJ05,UT02,CUS0136,CH02,78.5,48314,3793000.0,759000.0,3034000.0,20.0,5-Year Installment,0.0,0.0,Signed,False
SL01132,20231228,PJ07,UT01,CUS0060,CH03,49.4,51435,2541000.0,635000.0,1906000.0,25.0,5-Year Installment,0.0,0.0,Signed,True
SL01133,20230311,PJ10,UT04,CUS0023,CH04,216.8,27387,5938000.0,1781000.0,4157000.0,30.0,7-Year Installment,0.0,0.0,Signed,True
SL01134,20230630,PJ05,UT08,CUS0035,CH01,162.0,49158,7964000.0,1195000.0,6769000.0,15.0,7-Year Installment,0.03,238900.0,Signed,False
SL01135,20240529,PJ06,UT04,CUS0129,CH01,210.2,36001,7567000.0,1892000.0,5675000.0,25.0,7-Year Installment,0.023,174000.0,Signed,False
SL01136,20230307,PJ05,UT04,CUS0036,CH03,230.7,35782,8255000.0,2064000.0,6191000.0,25.0,5-Year Installment,0.0,0.0,Signed,False
SL01137,20240927,PJ01,UT06,CUS0124,CH02,379.7,38689,14690000.0,3672000.0,11018000.0,25.0,10-Year Installment,0.0,0.0,Signed,False
SL01138,20231229,PJ04,UT05,CUS0074,CH03,285.7,41518,11862000.0,3559000.0,8303000.0,30.0,7-Year Installment,0.0,0.0,Signed,False
SL01139,20231220,PJ05,UT05,CUS0034,CH05,255.8,47692,12200000.0,3050000.0,9150000.0,25.0,10-Year Installment,0.014,170800.0,Signed,True
SL01140,20240319,PJ04,UT03,CUS0115,CH02,149.1,39860,5943000.0,891000.0,5052000.0,15.0,7-Year Installment,0.0,0.0,Signed,False
SL01141,20240908,PJ10,UT04,CUS0065,CH01,175.1,30705,5376000.0,1613000.0,3763000.0,30.0,5-Year Installment,0.026,139800.0,Signed,False
SL01142,20230820,PJ07,UT03,CUS0118,CH01,115.7,41285,4777000.0,478000.0,4299000.0,10.0,7-Year Installment,0.033,157600.0,Signed,False
SL01143,20240525,PJ05,UT02,CUS0041,CH01,71.0,46837,0.0,0.0,0.0,30.0,5-Year Installment,0.04,0.0,Cancelled,False
SL01144,20240227,PJ03,UT08,CUS0091,CH01,129.6,54750,7096000.0,710000.0,6386000.0,10.0,10-Year Installment,0.032,227100.0,Signed,False
SL01145,20230801,PJ01,UT07,CUS0032,CH03,528.3,30424,16073000.0,3215000.0,12858000.0,20.0,5-Year Installment,0.0,0.0,Signed,False
SL01146,20241016,PJ01,UT07,CUS0070,CH02,448.1,35583,15945000.0,1594000.0,14351000.0,10.0,10-Year Installment,0.0,0.0,Signed,False
SL01147,20240820,PJ05,UT04,CUS0079,CH03,239.9,40890,9810000.0,2452000.0,7358000.0,25.0,7-Year Installment,0.0,0.0,Signed,False
SL01148,20240523,PJ07,UT06,CUS0001,CH01,278.0,41063,11416000.0,2854000.0,8562000.0,25.0,10-Year Installment,,262600.0,Signed,False
SL01149,20240927,PJ01,UT07,CUS0059,CH02,475.6,34633,16471000.0,4118000.0,12353000.0,25.0,5-Year Installment,0.0,0.0,Signed,False
SL01150,20241008,PJ10,UT03,CUS0121,CH04,138.3,34822,4816000.0,963000.0,3853000.0,20.0,7-Year Installment,0.0,0.0,Signed,False
SL01151,20240619,PJ05,UT04,CUS0006,CH03,223.8,42817,9582000.0,2875000.0,6707000.0,30.0,7-Year Installment,0.0,0.0,Signed,True
SL01152,20240917,PJ09,UT08,CUS0132,CH03,270.5,71699,19395000.0,5818000.0,13577000.0,,7-Year Installment,0.0,0.0,Signed,False
SL01153,20240610,PJ01,UT06,CUS0081,CH01,340.3,39421,13415000.0,1342000.0,12073000.0,10.0,5-Year Installment,0.025,335400.0,Signed,False
SL01154,20240604,PJ08,UT03,CUS0038,CH02,136.7,46495,6356000.0,1589000.0,4767000.0,25.0,5-Year Installment,0.0,0.0,Signed,False
SL01155,20240409,PJ05,UT05,CUS0028,CH01,269.4,54742,14747000.0,1475000.0,13272000.0,10.0,7-Year Installment,0.024,353900.0,Signed,False
SL01156,20240722,PJ05,UT05,CUS0108,CH05,250.8,53312,13371000.0,2674000.0,10697000.0,20.0,5-Year Installment,0.01,133700.0,Signed,False
SL01157,20230511,PJ03,UT03,CUS0110,CH01,149.9,35347,5299000.0,1060000.0,0.0,20.0,10-Year Installment,0.037,196100.0,Under Review,False
SL01158,20241018,PJ06,UT03,CUS0045,CH01,154.2,39369,6071000.0,1821000.0,4250000.0,,Cash,0.026,157800.0,Signed,False
SL01159,20241012,PJ03,UT02,CUS0016,CH04,65.8,45136,2970000.0,594000.0,2376000.0,20.0,5-Year Installment,0.0,0.0,Signed,False
SL01160,20230125,PJ09,UT08,CUS0131,CH03,175.5,61483,10790000.0,1079000.0,9711000.0,10.0,5-Year Installment,0.0,0.0,Signed,False
SL01161,20240909,PJ05,UT08,CUS0052,CH01,173.1,60506,10474000.0,2618000.0,7856000.0,25.0,Cash,0.039,408500.0,Signed,True
SL01162,20230417,PJ05,UT02,CUS0131,CH02,79.2,38773,3071000.0,768000.0,0.0,25.0,5-Year Installment,0.0,0.0,Under Review,False
SL01163,20230916,PJ01,UT06,CUS0071,CH02,322.3,33820,10900000.0,1635000.0,9265000.0,15.0,10-Year Installment,0.0,0.0,Signed,False
SL01164,20240716,PJ05,UT05,CUS0131,CH02,319.4,58330,18631000.0,1863000.0,16768000.0,,10-Year Installment,0.0,0.0,Signed,False
SL01165,20230512,PJ02,UT08,CUS0001,CH02,106.0,49063,5201000.0,780000.0,4421000.0,15.0,10-Year Installment,0.0,0.0,Signed,False
