transaction_id,date_id,customer_id,branch_id,channel_id,transaction_type,amount_egp,fee_egp,customer_segment,is_digital
TXN000638,20240714,CUS0025,,CH03,Account Opening Fee,1223.6,4.74,Corporate,True
TXN000639,20231115,CUS0179,,CH04,Deposit,57026.02,0.0,Premium,True
TXN000640,20241217,CUS0109,,CH03,Card Payment,24429.53,0.0,Premium,True
TXN000641,20230510,CUS0073,BR11,CH02,Card Payment,2001.59,0.0,Corporate,False
TXN000642,20240627,CUS0132,,CH03,Withdrawal,66444.06,0.0,Corporate,True
TXN000643,20240710,CUS0052,,CH03,Deposit,81182.35,0.0,SME,True
TXN000644,20230612,CUS0099,,CH05,Deposit,14969.72,0.0,Retail,True
TXN000645,20240814,CUS0016,BR01,CH01,Deposit,97085.47,0.0,SME,False
TXN000646,20240928,CUS0131,,CH04,Card Payment,35482.78,0.0,SME,True
TXN000647,20240624,CUS0184,,CH04,Deposit,4815.2,0.0,Corporate,True
TXN000648,20231230,CUS0168,,CH03,Loan Payment,15381.89,0.0,Retail,True
TXN000649,20240701,CUS0028,BR06,CH02,Loan Payment,17628.47,0.0,Retail,False
TXN000650,20240625,CUS0071,,CH03,Bill Payment,19571.75,97.2,SME,True
TXN000651,20240606,CUS0119,,CH04,Transfer,26986.64,65.49,Retail,True
TXN000652,20241012,CUS0063,,CH03,Deposit,1360.99,0.0,Retail,True
TXN000653,20230223,CUS0017,BR03,CH02,Account Opening Fee,283.46,1.34,Retail,False
TXN000654,20230113,CUS0076,,CH03,transfer,26126.41,73.25,Retail,True
TXN000655,20241008,CUS0186,BR04,CH01,Transfer,66097.54,66.37,Retail,False
TXN000656,20241011,CUS0056,,CH04,Deposit,12482.42,0.0,Retail,True
TXN000657,20230523,CUS0125,BR02,CH01,Loan Payment,26842.07,0.0,Retail,False
TXN000658,20230823,CUS0020,BR07,CH02,Deposit,28746.76,0.0,Retail,False
TXN000659,20240229,CUS0162,BR01,CH02,Deposit,85409.19,0.0,SME,False
TXN000660,20240110,CUS0127,,CH04,Account Opening Fee,814.33,3.15,SME,True
TXN000661,20240221,CUS0172,BR04,CH02,Loan Payment,59755.8,0.0,Premium,False
TXN000662,20240311,CUS0085,,CH03,Card Payment,8216.74,,Premium,True
TXN000663,20240923,CUS0071,,CH05,Card Payment,44452.13,0.0,SME,True
TXN000664,20241124,CUS0161,,CH03,Withdrawal,23540.21,0.0,Premium,True
TXN000665,20230307,CUS0010,BR02,CH01,Loan Payment,11847.84,0.0,Retail,False
TXN000666,20230306,CUS0033,BR02,CH01,Transfer,99356.53,322.9,Retail,False
TXN000667,20240229,CUS0032,,CH03,Deposit,10219.86,0.0,Retail,True
TXN000668,20230316,CUS0091,,CH05,Bill Payment,2165.21,4.18,Retail,True
TXN000669,20231005,CUS0052,BR07,CH02,Withdrawal,86819.64,0.0,SME,False
TXN000670,20240304,CUS0151,BR05,CH01,Deposit,48272.11,0.0,Retail,False
TXN000671,20231212,CUS0068,BR15,CH01,Card Payment,13723.18,0.0,Retail,False
TXN000672,20230703,CUS0135,,CH04,Loan Payment,14006.42,0.0,Corporate,True
TXN000673,20230424,CUS0110,,CH04,Account Opening Fee,118.36,0.45,Retail,True
TXN000674,20230107,CUS0162,BR08,CH02,Transfer,334952.04,,SME,False
TXN000675,20230722,CUS0198,,CH05,Withdrawal,20281.24,0.0,Premium,True
TXN000676,20241225,CUS0014,BR06,CH01,Loan Payment,18021.95,0.0,Premium,False
TXN000677,20240902,CUS0131,BR15,CH02,Bill Payment,15677.75,38.66,SME,False
TXN000678,20240401,CUS0175,,CH05,Account Opening Fee,1537.11,4.7,SME,True
TXN000679,20240724,CUS0090,BR03,CH02,Account Opening Fee,107.03,0.33,Retail,False
TXN000680,20240812,CUS0021,BR10,CH02,Card Payment,7412.06,0.0,Retail,False
TXN000681,20240227,CUS0098,,CH05,Withdrawal,69588.15,0.0,SME,True
TXN000682,20231202,CUS0016,BR08,CH02,Bill Payment,640.77,1.87,SME,False
TXN000683,20240309,CUS0177,,CH03,Loan Payment,103167.14,0.0,Corporate,True
TXN000684,20230418,CUS0182,,CH04,Deposit,41075.8,0.0,SME,True
TXN000685,20230903,CUS0093,,CH03,Loan Payment,22505.19,0.0,Retail,True
TXN000686,20230413,CUS0111,BR08,CH01,Transfer,78012.78,,SME,False
TXN000687,20231120,CUS0029,,CH03,Bill Payment,3836.2,10.22,Retail,True
TXN000688,20241003,CUS0099,BR05,CH02,Loan Payment,26539.06,0.0,Retail,False
TXN000689,20240630,CUS0199,BR15,CH02,Loan Payment,18567.26,0.0,Retail,False
TXN000690,20240815,CUS0195,,CH05,Account Opening Fee,292.99,1.46,Retail,True
TXN000691,20241022,CUS0133,,CH03,Account Opening Fee,2317.91,,SME,True
TXN000692,20230612,CUS0200,,CH03,Account Opening Fee,432.91,1.92,Retail,True
TXN000693,20240909,CUS0110,,CH03,Deposit,14087.05,0.0,Retail,True
TXN000694,20240612,CUS0131,BR02,CH01,Bill Payment,23112.19,89.5,SME,False
TXN000695,20231101,CUS0112,,CH03,Deposit,187765.31,0.0,SME,True
TXN000696,20230312,CUS0022,,CH03,Bill Payment,19042.66,56.12,SME,True
TXN000697,20240401,CUS0102,,CH03,Account Opening Fee,408.31,1.73,Retail,True
TXN000698,20240627,CUS0082,BR05,CH01,Transfer,66578.36,292.18,Retail,False
TXN000699,20240216,CUS0190,,CH03,card payment,32849.85,0.0,SME,True
TXN000700,20231217,CUS0064,BR07,CH02,Loan Payment,29168.96,0.0,Retail,False
TXN000701,20240309,CUS0186,BR04,CH02,Bill Payment,1732.85,,Retail,False
TXN000702,20231117,CUS0089,BR07,CH02,transfer,473165.61,1967.76,Corporate,False
TXN000703,20231009,CUS0064,BR15,CH02,Transfer,6728.67,17.41,Retail,False
TXN000704,20240609,CUS0068,,CH05,Deposit,48377.83,0.0,Retail,True
TXN000705,20230802,CUS0150,,CH03,Transfer,3882.67,16.2,Retail,True
TXN000706,20231018,CUS0149,BR04,CH02,Withdrawal,73554.72,0.0,Corporate,False
TXN000707,20240118,CUS0130,BR06,CH02,Deposit,33047.01,0.0,Retail,False
TXN000708,20240213,CUS0029,,CH03,Transfer,65757.91,225.33,Retail,True
TXN000709,20230820,CUS0027,BR01,CH01,Bill Payment,18146.24,21.02,Corporate,False
TXN000710,20240108,CUS0040,,CH04,Bill Payment,2584.62,8.72,SME,True
TXN000711,20231026,CUS0140,,CH04,Bill Payment,2551.15,5.93,Retail,True
TXN000712,20240313,CUS0037,BR03,CH01,Withdrawal,11812.36,0.0,Retail,False
TXN000713,20240519,CUS0036,BR04,CH02,Loan Payment,20884.02,0.0,Retail,False
TXN000714,20240810,CUS0146,BR03,CH02,Withdrawal,25236.28,0.0,SME,False
TXN000715,20230315,CUS0021,,CH03,Loan Payment,23245.8,0.0,Retail,True
TXN000716,20240419,CUS0028,,CH03,Withdrawal,15966.64,0.0,Retail,True
TXN000717,20240514,CUS0045,BR05,CH02,Deposit,41182.52,0.0,Retail,False
TXN000718,20230501,CUS0104,BR09,CH01,Account Opening Fee,332.35,1.65,Retail,False
TXN000719,20230311,CUS0009,,CH03,Card Payment,9454.32,,Retail,True
TXN000720,20231120,CUS0156,,CH04,Withdrawal,62934.19,0.0,SME,True
TXN000721,20231211,CUS0016,BR04,CH01,Deposit,149694.23,0.0,SME,False
TXN000722,20230722,CUS0074,,CH04,Card Payment,10391.73,0.0,Retail,True
TXN000723,20230808,CUS0028,BR15,CH01,Loan Payment,10400.35,0.0,Retail,False
TXN000724,20240511,CUS0084,,CH03,Transfer,57535.76,223.25,Corporate,True
TXN000725,20231103,CUS0039,BR04,CH02,Withdrawal,15536.06,0.0,Retail,False
TXN000726,20240201,CUS0055,,CH03,Transfer,87763.88,263.04,Retail,True
TXN000727,20240131,CUS0038,,CH03,Bill Payment,4976.75,9.6,Retail,True
TXN000728,20231015,CUS0100,BR02,CH01,Transfer,59234.31,157.06,Premium,False
TXN000729,20240809,CUS0119,BR02,CH02,Withdrawal,13777.53,0.0,Retail,False
TXN000730,20240222,CUS0160,BR06,CH02,Withdrawal,12618.59,0.0,Retail,False
TXN000731,20240321,CUS0062,BR07,CH02,Loan Payment,54674.69,0.0,SME,False
TXN000732,20230829,CUS0014,,CH03,Bill Payment,5416.49,11.72,Premium,True
TXN000733,20240919,CUS0163,BR14,CH01,Withdrawal,38610.32,0.0,Premium,False
TXN000734,20231005,CUS0161,BR06,CH01,Transfer,158757.42,267.2,Premium,False
TXN000735,20240906,CUS0035,,CH03,Account Opening Fee,880.2,2.99,Corporate,True
TXN000736,20240531,CUS0176,BR04,CH01,Withdrawal,8489.0,0.0,Retail,False
TXN000737,20241028,CUS0092,BR02,CH02,Card Payment,6271.45,0.0,Retail,False
TXN000738,20240426,CUS0151,,CH03,Bill Payment,4326.42,20.63,Retail,True
TXN000739,20231003,CUS0175,,CH03,Loan Payment,92543.7,0.0,SME,True
TXN000740,20231125,CUS0061,BR06,CH01,Deposit,851.96,0.0,Retail,False
TXN000741,20241123,CUS0111,BR10,CH01,Deposit,195120.59,0.0,SME,False
TXN000742,20230903,CUS0093,BR03,CH02,Withdrawal,2461.5,0.0,Retail,False
TXN000743,20241010,CUS0188,,CH03,Account Opening Fee,254.29,0.82,Retail,True
TXN000744,20230621,CUS0105,BR10,CH02,Deposit,31994.9,0.0,Retail,False
TXN000745,20230429,CUS0141,BR07,CH01,Card Payment,13030.49,0.0,Retail,False
TXN000746,20240607,CUS0031,BR11,CH02,Account Opening Fee,425.85,1.53,Retail,False
TXN000747,20240731,CUS0131,,CH04,Loan Payment,76233.67,0.0,SME,True
TXN000748,20230826,CUS0142,,CH05,Deposit,87928.27,0.0,Corporate,True
TXN000749,20240505,CUS0022,,CH03,Withdrawal,43257.1,0.0,SME,True
TXN000750,20240909,CUS0140,,CH05,Loan Payment,8694.77,0.0,Retail,True
TXN000751,20241223,CUS0156,,CH04,Deposit,107496.34,0.0,SME,True
TXN000752,20240720,CUS0039,,CH05,Account Opening Fee,387.36,1.27,Retail,True
TXN000753,20240904,CUS0169,BR10,CH01,Bill Payment,1033.48,3.53,Retail,False
TXN000754,20230126,CUS0023,BR07,CH02,Bill Payment,2955.14,14.32,Retail,False
TXN000755,20240819,CUS0129,BR07,CH02,Card Payment,21256.81,0.0,Corporate,False
TXN000756,20231018,CUS0043,BR02,CH01,Withdrawal,32059.77,0.0,SME,False
TXN000757,20240630,CUS0113,,CH03,Card Payment,9192.59,0.0,Retail,True
TXN000758,20240715,CUS0069,,CH03,Transfer,66796.43,199.96,Retail,True
TXN000759,20240203,CUS0156,BR15,CH02,Card Payment,74275.74,0.0,SME,False
TXN000760,20230805,CUS0159,,CH04,Bill Payment,1922.02,2.78,Retail,True
TXN000761,20241009,CUS0191,BR10,CH01,Account Opening Fee,318.53,1.53,Premium,False
TXN000762,20230311,CUS0122,,CH04,Transfer,83244.55,300.56,Retail,True
TXN000763,20240127,CUS0039,BR13,CH01,Account Opening Fee,332.68,0.4,Retail,False
TXN000764,20240927,CUS0098,BR02,CH01,Transfer,111304.71,351.15,SME,False
TXN000765,20230414,CUS0077,,CH03,Bill Payment,4749.8,13.81,Retail,True
TXN000766,20241212,CUS0165,BR04,CH01,Bill Payment,4278.46,8.49,Retail,False
TXN000767,20230509,CUS0113,BR03,CH02,Loan Payment,5421.57,0.0,Retail,False
TXN000768,20240912,CUS0007,,CH04,Account Opening Fee,895.56,2.28,Premium,True
TXN000769,20240422,CUS0177,,CH03,Transfer,14542.0,15.42,Corporate,True
TXN000770,20230505,CUS0131,,CH04,Loan Payment,26663.64,0.0,SME,True
TXN000771,20230718,CUS0113,BR15,CH01,Deposit,21173.46,0.0,Retail,False
TXN000772,20241120,CUS0023,,CH04,Deposit,26174.68,0.0,Retail,True
TXN000773,20240229,CUS0057,BR09,CH02,Bill Payment,4428.38,4.86,Retail,False
TXN000774,20231215,CUS0016,,CH04,Account Opening Fee,1900.22,4.28,SME,True
TXN000775,20230210,CUS0022,BR07,CH01,Loan Payment,52591.85,,SME,False
TXN000776,20230522,CUS0172,BR11,CH02,Transfer,5219.16,11.29,Premium,False
TXN000777,20241112,CUS0172,BR11,CH02,Card Payment,15782.96,0.0,Premium,False
TXN000778,20240811,CUS0046,,CH04,Account Opening Fee,492.65,,Retail,True
TXN000779,20241017,CUS0138,,CH03,Deposit,15241.19,0.0,Premium,True
TXN000780,20240605,CUS0015,,CH03,Account Opening Fee,1789.08,2.02,SME,True
TXN000781,20230712,CUS0174,,CH01,Account Opening Fee,369.32,1.1,Retail,False
TXN000782,20240620,CUS0070,BR02,CH02,Loan Payment,9964.1,0.0,Corporate,False
TXN000783,20240302,CUS0016,,CH03,Withdrawal,43342.1,0.0,SME,True
TXN000784,20241015,CUS0132,,CH02,Account Opening Fee,2333.34,9.02,Corporate,False
TXN000785,20240216,CUS0042,BR14,CH01,Bill Payment,658.98,1.43,Retail,False
TXN000786,20231026,CUS0034,BR04,CH01,Bill Payment,2166.99,,Retail,False
TXN000787,20240518,CUS0046,BR14,CH01,Loan Payment,20002.0,0.0,Retail,False
TXN000788,20230903,CUS0165,,CH03,Account Opening Fee,328.64,1.05,Retail,True
TXN000789,20231012,CUS0037,,CH03,Bill Payment,3249.67,9.03,Retail,True
TXN000790,20230617,CUS0089,BR01,CH01,Deposit,187997.6,0.0,Corporate,False
TXN000791,20231029,CUS0064,BR02,CH01,Bill Payment,2676.99,11.17,Retail,False
TXN000792,20231118,CUS0171,BR05,CH01,Transfer,10674.33,42.38,Retail,False
TXN000793,20230518,CUS0021,,CH05,Loan Payment,16951.87,0.0,Retail,True
TXN000794,20230403,CUS0049,BR09,CH02,Withdrawal,6654.16,0.0,Retail,False
TXN000795,20230922,CUS0103,,CH03,Deposit,9280.35,0.0,Retail,True
TXN000796,20231231,CUS0032,BR02,CH02,Transfer,45867.44,144.84,Retail,False
TXN000797,20230503,CUS0058,,CH03,Account Opening Fee,947.97,1.24,Premium,True
TXN000798,20230205,CUS0055,,CH03,Bill Payment,4209.19,16.68,Retail,True
TXN000799,20230926,CUS0083,BR02,CH02,deposit,36502.66,0.0,Retail,False
TXN000800,20230914,CUS0156,BR07,CH01,Transfer,116473.33,262.33,SME,False
TXN000801,20240920,CUS0104,,CH03,Withdrawal,3158.6,0.0,Retail,True
TXN000802,20230221,CUS0051,,CH03,Loan Payment,21581.31,0.0,Retail,True
TXN000803,20240419,CUS0180,BR13,CH01,Deposit,20260.01,0.0,Retail,False
TXN000804,20230129,CUS0145,BR02,CH01,Bill Payment,2514.31,6.59,Retail,False
TXN000805,20230625,CUS0019,,CH05,Transfer,145753.36,417.02,Premium,True
TXN000806,20240327,CUS0033,BR10,CH01,Bill Payment,4313.26,13.13,Retail,False
TXN000807,20240125,CUS0188,,CH03,Card Payment,186.24,,Retail,True
TXN000808,20240909,CUS0123,BR09,CH02,Bill Payment,15387.95,36.9,SME,False
TXN000809,20240621,CUS0086,,CH04,Transfer,89146.46,389.32,Retail,True
TXN000810,20240228,CUS0017,,CH03,Withdrawal,9411.92,0.0,Retail,True
TXN000811,20240216,CUS0143,BR09,CH02,Deposit,49994.21,0.0,Retail,False
TXN000812,20230906,CUS0051,,CH03,Withdrawal,13526.37,0.0,Retail,True
TXN000813,20230929,CUS0097,BR06,CH01,Loan Payment,7401.16,0.0,Retail,False
TXN000814,20240911,CUS0111,BR08,CH01,Deposit,191324.01,0.0,SME,False
TXN000815,20231123,CUS0174,,CH05,Withdrawal,17878.22,0.0,Retail,True
TXN000816,20231017,CUS0078,,CH04,Loan Payment,51129.4,0.0,Premium,True
TXN000817,20240608,CUS0191,,CH03,Account Opening Fee,187.26,0.51,Premium,True
TXN000818,20240123,CUS0141,,CH05,Deposit,33989.67,0.0,Retail,True
TXN000819,20240313,CUS0172,,CH01,Transfer,95047.22,408.57,Premium,False
TXN000820,20230611,CUS0084,,CH05,Account Opening Fee,1894.67,3.45,Corporate,True
TXN000821,20230720,CUS0161,BR04,CH01,Bill Payment,1938.48,3.91,Premium,False
TXN000822,20230418,CUS0057,BR06,CH02,Bill Payment,3372.8,10.36,Retail,False
TXN000823,20230413,CUS0029,,CH03,Card Payment,13077.21,0.0,Retail,True
TXN000824,20241215,CUS0006,BR07,CH01,Transfer,60270.19,199.6,Premium,False
TXN000825,20240710,CUS0018,,CH05,Account Opening Fee,113.69,0.41,Retail,True
TXN000826,20240819,CUS0107,,CH02,Card Payment,55687.82,0.0,Corporate,False
TXN000827,20230312,CUS0057,,CH04,Bill Payment,2764.16,11.23,Retail,True
TXN000828,20230419,CUS0150,BR08,CH01,Loan Payment,19023.74,0.0,Retail,False
TXN000829,20230601,CUS0053,,CH04,Deposit,14926.08,0.0,Retail,True
TXN000830,20230911,CUS0088,,CH05,Deposit,14808.56,0.0,Retail,True
TXN000831,20230124,CUS0024,,CH03,Transfer,1326.95,4.03,Retail,True
TXN000832,20240310,CUS0095,,CH03,Withdrawal,39607.14,0.0,Corporate,True
TXN000833,20230524,CUS0183,,CH03,Bill Payment,21213.83,43.98,Corporate,True
TXN000834,20230829,CUS0010,BR01,CH02,Transfer,46530.35,170.44,Retail,False
TXN000835,20231109,CUS0111,,CH03,Bill Payment,23317.14,108.91,SME,True
TXN000836,20240630,CUS0014,BR03,CH02,Bill Payment,4967.4,21.2,Premium,False
TXN000837,20240429,CUS0119,BR10,CH01,Deposit,42561.8,0.0,Retail,False
TXN000838,20230426,CUS0146,BR10,CH01,Account Opening Fee,929.61,4.14,SME,False
TXN000839,20231215,CUS0103,BR05,CH02,Transfer,97106.72,275.84,Retail,False
TXN000840,20230521,CUS0122,BR09,CH02,Deposit,24754.89,0.0,Retail,False
TXN000841,20240715,CUS0092,,CH03,Deposit,10895.39,0.0,Retail,True
TXN000842,20241109,CUS0171,,CH03,Transfer,39301.17,141.47,Retail,True
TXN000843,20231130,CUS0182,,CH03,Card Payment,59103.93,0.0,SME,True
TXN000844,20230904,CUS0197,BR08,CH01,Bill Payment,4837.89,19.4,Retail,False
TXN000845,20241029,CUS0107,BR06,CH01,Account Opening Fee,2018.98,9.89,Corporate,False
TXN000846,20230707,CUS0177,BR01,CH01,Transfer,127215.9,615.64,Corporate,False
TXN000847,20240319,CUS0019,BR04,CH01,Account Opening Fee,205.03,0.31,Premium,False
TXN000848,20230626,CUS0057,,CH04,Bill Payment,1663.06,5.45,Retail,True
TXN000849,20230319,CUS0192,BR09,CH02,Transfer,79705.79,180.07,Retail,False
TXN000850,20230331,CUS0072,,CH04,Transfer,98855.33,388.74,Retail,True
TXN000851,20240618,CUS0022,BR03,CH01,Transfer,474294.42,953.75,SME,False
TXN000852,20230410,CUS0089,,CH03,deposit,173416.12,0.0,Corporate,True
TXN000853,20240429,CUS0100,,CH04,Deposit,16228.2,0.0,Premium,True
TXN000854,20240411,CUS0186,BR15,CH01,Loan Payment,22677.39,0.0,Retail,False
TXN000855,20230110,CUS0007,,CH03,Transfer,171797.94,747.81,Premium,True
TXN000856,20230615,CUS0034,BR04,CH02,Deposit,8641.46,0.0,Retail,False
TXN000857,20241130,CUS0200,BR04,CH02,Account Opening Fee,441.02,1.92,Retail,False
TXN000858,20230730,CUS0155,,CH03,Loan Payment,21567.3,0.0,Retail,True
TXN000859,20230922,CUS0154,,CH05,Account Opening Fee,673.48,1.97,Premium,True
TXN000860,20230603,CUS0051,,CH03,Card Payment,3719.67,0.0,Retail,True
TXN000861,20231009,CUS0066,BR10,CH01,Deposit,41036.21,0.0,Premium,False
TXN000862,20231224,CUS0056,BR14,CH01,Card Payment,4408.27,0.0,Retail,False
TXN000863,20230210,CUS0138,,CH04,deposit,17981.51,0.0,Premium,True
TXN000864,20231017,CUS0014,BR15,CH01,Bill Payment,7027.55,21.81,Premium,False
TXN000865,20241024,CUS0115,,CH03,Transfer,60535.72,89.77,Premium,True
TXN000866,20230710,CUS0200,BR02,CH02,Withdrawal,3573.02,0.0,Retail,False
TXN000867,20240516,CUS0035,,CH05,Withdrawal,41606.28,0.0,Corporate,True
TXN000868,20240106,CUS0184,BR09,CH01,Withdrawal,954.07,0.0,Corporate,False
TXN000869,20230802,CUS0136,BR14,CH02,Bill Payment,9654.41,32.46,Premium,False
TXN000870,20241029,CUS0023,BR14,CH02,Bill Payment,2977.36,12.67,Retail,False
TXN000871,20230120,CUS0140,BR01,CH01,Withdrawal,15374.83,0.0,Retail,False
TXN000872,20240629,CUS0125,BR08,CH02,Card Payment,9099.1,0.0,Retail,False
TXN000873,20240102,CUS0175,BR07,CH02,Withdrawal,6166.71,0.0,SME,False
TXN000874,20240820,CUS0093,BR03,CH01,Transfer,84715.32,92.94,Retail,False
TXN000875,20231116,CUS0031,BR14,CH02,Account Opening Fee,403.15,1.18,Retail,False
TXN000876,20230920,CUS0059,BR09,CH01,Transfer,292546.42,790.25,Corporate,False
TXN000877,20230308,CUS0017,,CH05,Withdrawal,3934.85,0.0,Retail,True
TXN000878,20240507,CUS0023,,CH03,Withdrawal,17357.54,0.0,Retail,True
TXN000879,20230114,CUS0017,BR02,CH02,Transfer,56110.97,277.12,Retail,False
TXN000880,20230902,CUS0009,BR04,CH02,Account Opening Fee,155.93,0.77,Retail,False
TXN000881,20231227,CUS0136,BR03,CH01,Transfer,132832.27,513.31,Premium,False
TXN000882,20240525,CUS0056,BR12,CH01,Account Opening Fee,398.53,1.39,Retail,False
TXN000883,20230208,CUS0048,,CH04,Bill Payment,3447.93,15.77,Retail,True
TXN000884,20240123,CUS0094,BR07,CH01,Account Opening Fee,117.54,0.54,Retail,False
TXN000885,20241128,CUS0083,BR04,CH01,Withdrawal,9260.84,0.0,Retail,False
TXN000886,20230517,CUS0075,BR15,CH02,Deposit,203247.63,0.0,SME,False
TXN000887,20230924,CUS0162,,CH01,Withdrawal,25436.6,0.0,SME,False
TXN000888,20241023,CUS0112,BR01,CH02,Loan Payment,109981.56,0.0,SME,False
TXN000889,20230328,CUS0125,BR07,CH02,Deposit,26234.97,0.0,Retail,False
TXN000890,20240403,CUS0020,,CH04,Withdrawal,10806.11,0.0,Retail,True
TXN000891,20231119,CUS0036,BR02,CH01,Account Opening Fee,302.47,1.06,Retail,False
TXN000892,20240509,CUS0168,BR15,CH01,Account Opening Fee,480.93,1.85,Retail,False
TXN000893,20240904,CUS0113,,CH03,Bill Payment,4281.35,8.64,Retail,True
TXN000894,20230627,CUS0158,BR01,CH02,Account Opening Fee,1262.63,5.38,SME,False
TXN000895,20230731,CUS0172,,CH05,Withdrawal,19404.82,0.0,Premium,True
TXN000896,20240515,CUS0166,BR14,CH02,Withdrawal,29236.9,0.0,SME,False
TXN000897,20231016,CUS0034,,CH04,Account Opening Fee,498.47,1.92,Retail,True
TXN000898,20241029,CUS0038,BR04,CH01,Loan Payment,24143.83,0.0,Retail,False
TXN000899,20231013,CUS0070,,CH05,Loan Payment,123483.02,0.0,Corporate,True
TXN000900,20230504,CUS0027,BR11,CH02,Deposit,196775.45,0.0,Corporate,False
TXN000901,20241122,CUS0185,BR04,CH02,Transfer,80530.65,246.0,Premium,False
TXN000902,20240218,CUS0196,BR03,CH01,Transfer,59010.62,146.31,Premium,False
TXN000903,20240812,CUS0046,BR05,CH01,Card Payment,-14174.45,0.0,Retail,False
TXN000904,20240813,CUS0109,BR07,CH01,Transfer,192104.32,754.75,Premium,False
TXN000905,20231217,CUS0139,,CH04,Loan Payment,20759.17,0.0,Retail,True
TXN000906,20230411,CUS0059,BR01,CH01,Withdrawal,7102.66,0.0,Corporate,False
TXN000907,20240814,CUS0097,,CH03,Account Opening Fee,314.78,0.96,Retail,True
TXN000908,20231012,CUS0010,,CH03,Account Opening Fee,434.38,0.55,Retail,True
TXN000909,20230510,CUS0150,BR07,CH01,Loan Payment,13319.71,0.0,Retail,False
TXN000910,20231121,CUS0118,BR10,CH02,card payment,17838.19,0.0,Premium,False
TXN000911,20240531,CUS0158,BR10,CH02,Card Payment,57166.4,0.0,SME,False
TXN000912,20240422,CUS0007,BR06,CH02,Withdrawal,9322.18,0.0,Premium,False
TXN000913,20240421,CUS0108,,CH03,deposit,9394.89,0.0,Retail,True
TXN000914,20230520,CUS0145,,CH03,Deposit,17298.63,0.0,Retail,True
TXN000915,20241115,CUS0180,BR10,CH02,Transfer,43283.26,102.67,Retail,False
TXN000916,20241104,CUS0156,,CH05,Withdrawal,57421.35,0.0,SME,True
TXN000917,20241120,CUS0121,,CH03,Transfer,352431.65,1407.62,SME,True
TXN000918,20240809,CUS0138,,CH04,Bill Payment,8077.93,9.7,Premium,True
TXN000919,20230626,CUS0010,,CH05,Withdrawal,10048.31,0.0,Retail,True
TXN000920,20240809,CUS0093,,CH05,Loan Payment,10574.1,0.0,Retail,True
TXN000921,20240114,CUS0199,,CH04,Account Opening Fee,486.1,0.68,Retail,True
TXN000922,20231123,CUS0193,BR02,CH01,Transfer,121957.25,435.8,Premium,False
TXN000923,20241019,CUS0180,,CH03,Card Payment,10960.57,,Retail,True
TXN000924,20230312,CUS0045,,CH03,Card Payment,3933.74,0.0,Retail,True
TXN000925,20240416,CUS0069,,CH03,Withdrawal,5912.96,0.0,Retail,True
TXN000926,20241226,CUS0106,,CH04,Loan Payment,7976.21,0.0,Retail,True
TXN000927,20241020,CUS0001,BR07,CH01,Deposit,72675.23,,Premium,False
TXN000928,20240607,CUS0063,BR01,CH01,Withdrawal,8912.93,0.0,Retail,False
TXN000929,20231223,CUS0158,BR01,CH02,Transfer,357736.61,732.95,SME,False
TXN000930,20241227,CUS0078,BR14,CH01,Withdrawal,29224.98,0.0,Premium,False
TXN000931,20240829,CUS0057,BR04,CH01,Account Opening Fee,359.92,0.86,Retail,False
TXN000932,20230726,CUS0067,BR12,CH01,Deposit,52154.49,0.0,Premium,False
TXN000933,20231025,CUS0029,,CH03,Withdrawal,11363.95,0.0,Retail,True
TXN000934,20240330,CUS0144,,CH04,Account Opening Fee,175.07,0.57,Retail,True
TXN000935,20230617,CUS0086,BR04,CH01,Bill Payment,1971.47,5.12,Retail,False
TXN000936,20230313,CUS0111,BR15,CH02,Deposit,140976.15,0.0,SME,False
TXN000937,20230217,CUS0049,BR04,CH01,Withdrawal,1467.46,0.0,Retail,False
TXN000938,20240405,CUS0053,BR09,CH02,Bill Payment,221.29,0.94,Retail,False
TXN000939,20231029,CUS0127,,CH03,Withdrawal,10706.65,0.0,SME,True
TXN000940,20231010,CUS0096,BR09,CH02,Card Payment,5634.71,0.0,Retail,False
TXN000941,20240516,CUS0076,BR10,CH01,Card Payment,14875.79,0.0,Retail,False
TXN000942,20230910,CUS0175,BR10,CH02,Bill Payment,11039.6,32.49,SME,False
TXN000943,20241124,CUS0163,BR08,CH01,Bill Payment,3238.77,4.18,Premium,False
TXN000944,20230118,CUS0092,,CH03,Card Payment,12148.5,0.0,Retail,True
TXN000945,20241218,CUS0035,,CH05,Card Payment,1496.5,0.0,Corporate,True
TXN000946,20230625,CUS0062,,CH03,Account Opening Fee,1654.33,3.18,SME,True
TXN000947,20230426,CUS0012,BR15,CH01,Card Payment,3560.99,0.0,Retail,False
TXN000948,20230108,CUS0129,BR02,CH02,Transfer,431842.54,837.24,Corporate,False
TXN000949,20240318,CUS0148,BR09,CH01,Transfer,91173.66,144.12,Premium,False
TXN000950,20230107,CUS0080,,CH04,Deposit,40800.22,0.0,Retail,True
TXN000951,20241122,CUS0137,,CH03,Bill Payment,962.2,1.36,Retail,True
TXN000952,20230111,CUS0108,BR14,CH02,Transfer,51095.75,250.15,Retail,False
TXN000953,20230324,CUS0046,,CH03,Transfer,21228.17,98.9,Retail,True
TXN000954,20240619,CUS0067,BR03,CH01,Deposit,1693.27,0.0,Premium,False
TXN000955,20240101,CUS0042,BR01,CH02,Loan Payment,6139.99,0.0,Retail,False
