sale_id,date_id,product_id,customer_id,channel_id,quantity,unit_price_egp,discount_pct,total_revenue_egp,order_status,market
SL00570,20231001,PR08,CUS0001,CH01,1896.0,96.2,0.057,171998.7,Completed,Domestic
SL00571,20240110,PR12,CUS0023,CH02,234.0,192.1,0.042,43063.4,Completed,Domestic
SL00572,20240815,PR06,CUS0004,CH01,150.0,41.1,0.059,5801.3,Completed,Domestic
SL00573,20231028,PR12,CUS0019,CH03,102.0,149.3,0.053,14421.5,Completed,Domestic
SL00574,20240327,PR12,CUS0028,CH04,3127.0,188.4,0.123,516664.2,Completed,Export
SL00575,20241009,PR01,CUS0089,CH02,232.0,122.8,0.061,26751.7,COMPLETED,Domestic
SL00576,20241128,PR16,CUS0097,CH05,2456.0,127.0,0.119,274794.5,COMPLETED,Domestic
SL00577,20230414,PR14,CUS0081,CH01,11807.0,68.4,0.108,720378.1,Completed,Export
SL00578,20241115,PR11,CUS0107,CH04,220.0,458.6,0.052,0.0,Returned,Domestic
SL00579,20231227,PR09,CUS0029,CH02,6660.0,66.1,0.149,0.0,Returned,Export
SL00580,20230722,PR05,CUS0097,CH04,1307.0,61.2,0.113,70949.7,Pending,Domestic
SL00581,20231205,PR05,CUS0035,CH03,2101.0,57.0,0.057,112930.9,Completed,Domestic
SL00582,20241218,PR07,CUS0052,CH03,1624.0,95.2,0.051,146720.0,Completed,Domestic
SL00583,20231227,PR02,CUS0065,CH02,463.0,136.8,0.037,60994.9,Completed,Domestic
SL00584,20230919,PR10,CUS0087,CH01,1111.0,220.0,0.044,233665.5,Completed,Domestic
SL00585,20240404,PR01,CUS0004,CH02,598.0,138.0,0.055,77985.2,Completed,Domestic
SL00586,20230703,PR07,CUS0044,CH02,4546.0,84.0,0.124,334512.9,Completed,Export
SL00587,20230222,PR03,CUS0103,CH02,6801.0,88.7,0.034,582738.2,Completed,Domestic
SL00588,20230401,PR14,CUS0021,CH03,1149.0,69.9,0.12,70677.3,Completed,Domestic
SL00589,20230331,PR12,CUS0057,CH02,1217.0,164.7,0.009,198635.9,Completed,Domestic
SL00590,20230418,PR13,CUS0110,CH01,1200.0,198.5,0.068,222002.4,Completed,Domestic
SL00591,20230408,PR01,CUS0032,CH01,4595.0,108.5,0.02,488586.3,Completed,Domestic
SL00592,20240409,PR10,CUS0028,CH01,2936.0,243.3,0.174,590035.6,Completed,Export
SL00593,20230511,PR05,CUS0073,CH01,15447.0,61.7,0.109,849194.2,Completed,Export 
SL00594,20230929,PR13,CUS0082,CH01,317.0,194.8,0.003,61566.3,COMPLETED,Domestic
SL00595,20241028,PR04,CUS0100,CH05,563.0,49.8,0.059,26383.2,Completed,Domestic
SL00596,20231215,PR04,CUS0090,CH03,626.0,39.5,0.03,23985.2,Completed,Domestic
SL00597,20240429,PR04,CUS0095,CH02,3516.0,50.2,0.156,148968.7,Completed,Export
SL00598,20230503,PR09,CUS0065,CH01,,62.5,0.013,23132.8,Completed,Domestic
SL00599,20230519,PR01,CUS0108,CH05,6454.0,107.5,0.03,672990.8,Pending,Domestic
SL00600,20230128,PR14,CUS0080,CH03,307.0,70.4,0.048,20575.4,Completed,Domestic
SL00601,20230430,PR07,CUS0004,CH06,386.0,82.3,0.056,0.0,Cancelled,Domestic
SL00602,20230811,PR10,CUS0006,CH04,750.0,196.8,0.035,142434.0,Completed,Domestic
SL00603,20230507,PR05,CUS0120,CH01,9671.0,56.6,0.068,510156.9,Completed,Domestic
SL00604,20230304,PR11,CUS0019,CH02,190.0,358.7,0.045,65086.1,Pending,Domestic
SL00605,20230326,PR04,CUS0010,CH03,6102.0,40.4,0.068,229757.4,Completed,Domestic
SL00606,20231206,PR14,CUS0033,CH03,1509.0,72.3,0.067,0.0,Cancelled,Domestic
SL00607,20230531,PR07,CUS0031,CH01,9246.0,77.9,0.124,630950.7,Completed,Export
SL00608,20231010,PR03,CUS0059,CH03,2286.0,83.7,0.018,0.0,Cancelled,Domestic
SL00609,20240103,PR12,CUS0034,CH01,2005.0,194.8,0.145,333940.8,Completed,Export
SL00610,20240517,PR02,CUS0068,CH01,1794.0,167.4,0.05,285299.8,Completed,Domestic
SL00611,20230127,PR08,CUS0057,CH05,806.0,95.8,,74126.2,Completed,Domestic
SL00612,20240830,PR11,CUS0097,CH04,1286.0,451.8,0.078,535695.6,Completed,Domestic
SL00613,20240331,PR06,CUS0029,CH05,7501.0,41.7,0.086,285891.6,Completed,Export
SL00614,20230227,PR15,CUS0031,CH01,12606.0,88.8,0.128,0.0,Cancelled,Export
SL00615,20241015,PR15,CUS0004,CH01,360.0,105.8,0.061,0.0,Returned,Domestic
SL00616,20241111,PR06,CUS0092,CH01,494.0,44.1,0.034,21044.7,Completed,Domestic
SL00617,20230211,PR03,CUS0012,CH05,3231.0,84.5,0.005,271654.4,Completed,Domestic
SL00618,20230810,PR11,CUS0021,CH02,1063.0,396.4,0.051,399883.2,Completed,Domestic
SL00619,20240904,PR05,CUS0051,CH01,6918.0,69.5,0.144,411565.7,Completed,Export
SL00620,20240711,PR07,CUS0023,CH01,438.0,90.9,0.016,0.0,Returned,Domestic
SL00621,20230513,PR06,CUS0089,CH04,508.0,34.5,0.01,17350.7,Pending,Domestic
SL00622,20230603,PR05,CUS0082,CH02,5827.0,60.6,0.013,348525.7,Completed,Domestic
SL00623,20231014,PR03,CUS0103,CH01,4559.0,80.3,0.068,341193.7,Completed,Domestic
SL00624,20231222,PR14,CUS0036,CH03,862.0,70.3,0.064,56720.3,Completed,Domestic
SL00625,20240324,PR02,CUS0026,CH02,110.0,159.4,0.012,17323.6,Completed,Domestic
SL00626,20231013,PR12,CUS0096,CH02,792.0,159.0,0.007,125046.5,Completed,Domestic
SL00627,20231207,PR10,CUS0036,CH01,721.0,204.0,0.036,141789.0,Completed,Domestic
SL00628,20240710,PR15,CUS0113,CH03,4299.0,114.1,0.068,457160.8,Completed,Domestic
SL00629,20230125,PR02,CUS0019,CH04,678.0,145.3,0.04,94572.9,Completed,Domestic 
SL00630,20230716,PR10,CUS0004,CH02,86.0,200.7,0.029,16759.7,Pending,Domestic
SL00631,20240606,PR07,CUS0117,CH03,425.0,99.5,0.042,40511.4,Completed,Domestic
SL00632,20241027,PR01,CUS0032,CH05,6179.0,127.8,0.005,0.0,Cancelled,Domestic
SL00633,20240109,PR10,CUS0065,CH04,115.0,250.6,0.063,27003.4,Completed,Domestic
SL00634,20240122,PR12,CUS0115,CH01,3963.0,180.4,0.128,623414.8,Completed,Export
SL00635,20230317,PR01,CUS0090,CH02,625.0,104.5,0.006,64920.6,Completed,Domestic
SL00636,20231127,PR09,CUS0049,CH03,1695.0,68.5,0.019,113901.5,Completed,Domestic
SL00637,20240123,PR07,CUS0118,CH02,2169.0,90.0,0.064,182716.6,Completed,Domestic
SL00638,20230706,PR07,CUS0050,CH01,3157.0,82.2,0.06,243935.1,Completed,Domestic
SL00639,20230803,PR04,CUS0041,CH06,229.0,41.7,0.024,9320.1,Completed,Domestic
SL00640,20231017,PR12,CUS0102,CH03,134.0,155.7,0.048,19862.3,Completed,Domestic
SL00641,20230114,PR14,CUS0108,CH01,,72.1,0.046,259657.3,Completed,Domestic
SL00642,20230914,PR02,CUS0015,CH01,2044.0,151.8,0.076,286698.0,Completed,Domestic
SL00643,20230605,PR12,CUS0099,CH01,3694.0,159.9,0.128,515064.8,Completed,Export
SL00644,20230918,PR05,CUS0055,CH02,100.0,54.5,,5264.7,Completed,Domestic
SL00645,20230325,PR16,CUS0097,CH01,3506.0,120.4,0.072,391729.6,Completed,Domestic
SL00646,20241025,PR12,CUS0022,CH03,136.0,179.6,0.014,24083.6,Pending,Domestic
SL00647,20240307,PR11,CUS0093,CH01,569.0,464.3,0.029,256525.3,Completed,Domestic
SL00648,20240508,PR07,CUS0032,CH01,4519.0,92.9,0.01,415616.9,Completed,Domestic
SL00649,20240820,PR02,CUS0088,CH03,1316.0,171.2,0.019,221018.5,Completed,Domestic
SL00650,20231231,PR12,CUS0109,CH03,296.0,169.8,0.041,48200.1,Pending,Domestic
SL00651,20230302,PR01,CUS0027,CH02,229.0,103.1,0.01,23373.8,Completed,Domestic
SL00652,20240126,PR03,CUS0075,CH05,9506.0,106.6,0.117,894778.9,Pending,Export
SL00653,20240302,PR06,CUS0005,CH01,19483.0,42.5,0.154,700511.3,Completed,Export
SL00654,20240708,PR14,CUS0064,CH05,497.0,85.3,0.038,40783.1,Completed,Domestic 
SL00655,20231118,PR01,CUS0035,CH05,2232.0,107.3,0.068,223208.0,Completed,Domestic
SL00656,20230331,PR15,CUS0093,CH03,927.0,96.8,0.053,84977.7,Completed,Domestic
SL00657,20230816,PR10,CUS0052,CH02,1247.0,217.3,0.036,261218.1,Completed,Domestic
SL00658,20231009,PR02,CUS0062,CH01,2023.0,145.0,0.086,268108.2,Completed,Domestic
SL00659,20240413,PR05,CUS0085,CH05,2637.0,71.2,0.075,-173672.8,Completed,Domestic
SL00660,20240219,PR11,CUS0004,CH01,156.0,435.2,0.053,0.0,Returned,Domestic
SL00661,20231005,PR10,CUS0046,CH02,409.0,216.9,0.04,0.0,Returned,Domestic
SL00662,20241222,PR01,CUS0060,CH02,,132.3,0.097,921448.2,Completed,Export
SL00663,20240315,PR04,CUS0045,CH04,707.0,50.2,0.052,0.0,Cancelled,Domestic
SL00664,20230630,PR05,CUS0002,CH04,6894.0,59.8,0.112,366087.9,Completed,Domestic
SL00665,20230313,PR04,CUS0029,CH06,17316.0,42.8,0.15,629956.1,Completed,Export
SL00666,20230418,PR05,CUS0022,CH05,386.0,61.5,0.037,22860.7,COMPLETED,Domestic
SL00667,20230709,PR10,CUS0017,CH03,1885.0,219.9,0.084,379692.5,Completed,Export
SL00668,20230424,PR09,CUS0036,CH04,1259.0,66.4,0.067,77996.6,Completed,Domestic
SL00669,20230515,PR01,CUS0090,CH01,121.0,113.1,0.044,13083.0,Completed,Domestic
SL00670,20230817,PR09,CUS0058,CH03,3966.0,66.9,0.047,252855.1,Completed,Domestic
SL00671,20230504,PR01,CUS0083,CH01,1287.0,115.2,0.063,138921.9,Completed,Domestic
SL00672,20241028,PR05,CUS0100,CH01,810.0,71.8,0.029,56471.4,Completed,Domestic
SL00673,20230226,PR02,CUS0027,CH02,166.0,140.6,0.062,21892.5,Completed,Domestic
SL00674,20240117,PR05,CUS0106,CH01,17707.0,68.0,0.094,1090892.9,Completed,Export
SL00675,20231105,PR01,CUS0020,CH03,881.0,103.9,0.028,88972.9,Completed,Domestic
SL00676,20241220,PR05,CUS0101,CH02,6634.0,69.6,0.135,399393.3,Completed,Export
SL00677,20230320,PR01,CUS0015,CH05,2556.0,108.4,0.055,261831.5,Pending,Domestic
SL00678,20231029,PR16,CUS0024,CH03,3543.0,113.7,0.152,341607.6,Completed,Export
SL00679,20241211,PR05,CUS0087,CH01,5194.0,73.2,0.041,364612.6,Completed,Domestic
SL00680,20241010,PR07,CUS0086,CH01,9852.0,95.4,0.088,857171.3,Completed,Export
SL00681,20240911,PR05,CUS0047,CH02,3101.0,73.1,0.036,218522.5,Completed,Domestic
SL00682,20230722,PR03,CUS0103,CH01,2845.0,79.4,0.019,221601.0,Completed,Domestic
SL00683,20230502,PR08,CUS0055,CH01,402.0,96.5,,36193.9,Completed,Domestic
SL00684,20240430,PR04,CUS0022,CH06,598.0,49.8,0.062,27934.0,Completed,Domestic
SL00685,20241116,PR09,CUS0020,CH05,926.0,72.5,0.05,63778.2,Completed,Domestic
SL00686,20240209,PR04,CUS0076,CH05,959.0,46.5,0.004,44415.1,Pending,Domestic
SL00687,20240220,PR16,CUS0039,CH01,1269.0,133.1,0.053,159952.0,Completed,Domestic
SL00688,20230812,PR15,CUS0021,CH01,1688.0,95.7,0.08,148618.3,Completed,Domestic
SL00689,20240802,PR15,CUS0092,CH06,466.0,104.5,0.005,48453.5,COMPLETED,Domestic
SL00690,20230515,PR10,CUS0042,CH02,2831.0,223.0,0.142,541666.6,Completed,Export
SL00691,20230915,PR03,CUS0100,CH02,101.0,89.1,0.014,8873.1,Completed,Domestic
SL00692,20231114,PR05,CUS0094,CH01,294.0,55.6,0.038,15725.2,Completed,Domestic
SL00693,20240106,PR08,CUS0085,CH03,3978.0,108.0,0.073,398261.4,Completed,Domestic
SL00694,20230706,PR07,CUS0034,CH06,3234.0,81.5,0.124,230888.2,Completed,Export
SL00695,20230322,PR10,CUS0078,CH02,162.0,215.1,0.047,33208.4,Completed,Domestic
SL00696,20240319,PR10,CUS0087,CH05,712.0,237.5,0.038,162674.2,Completed,Domestic
SL00697,20230820,PR05,CUS0105,CH02,354.0,60.2,0.031,20650.2,Completed,Domestic
SL00698,20240227,PR03,CUS0075,CH03,12514.0,95.3,0.121,1048281.5,Completed,Export
SL00699,20230420,PR12,CUS0037,CH01,153.0,156.5,0.047,0.0,Returned,Domestic
SL00700,20231219,PR06,CUS0115,CH02,9371.0,32.8,0.1,276631.9,COMPLETED,Export
SL00701,20240123,PR14,CUS0063,CH04,2970.0,82.0,0.13,211879.8,Completed,Export
SL00702,20230205,PR12,CUS0105,CH02,56.0,156.0,0.038,8404.0,Pending,Domestic
SL00703,20230924,PR07,CUS0027,CH03,208.0,76.4,0.028,15446.2,Completed,Domestic
SL00704,20230405,PR11,CUS0077,CH03,,358.5,0.125,452023.7,Completed,Export
SL00705,20230213,PR09,CUS0089,CH01,264.0,64.6,0.053,0.0,Returned,Domestic
SL00706,20241225,PR10,CUS0009,CH02,185.0,245.6,0.033,43936.6,Completed,Domestic
SL00707,20230914,PR15,CUS0007,CH02,225.0,100.5,0.02,22160.2,Completed,Domestic
SL00708,20240906,PR03,CUS0015,CH03,4873.0,100.2,0.053,462396.0,Completed,Domestic
SL00709,20230718,PR08,CUS0019,CH03,122.0,90.5,,10742.9,Completed,Domestic
SL00710,20240510,PR05,CUS0010,CH04,6243.0,68.1,0.055,401765.1,COMPLETED,Domestic
SL00711,20240724,PR07,CUS0067,CH02,,94.9,0.163,264109.1,Completed,Export
SL00712,20240308,PR01,CUS0030,CH02,1015.0,130.6,0.02,0.0,Cancelled,Domestic
SL00713,20231213,PR02,CUS0100,CH05,458.0,138.7,0.029,61682.4,Completed,Domestic
SL00714,20231106,PR04,CUS0096,CH02,1988.0,43.8,0.003,86813.2,Completed,Domestic 
SL00715,20231001,PR07,CUS0039,CH02,2332.0,75.5,0.119,155114.1,Completed,Domestic
SL00716,20241116,PR10,CUS0116,CH02,1074.0,262.3,0.175,232410.9,Completed,Export
SL00717,20240919,PR12,CUS0103,CH01,922.0,198.1,0.068,170228.1,Pending,Domestic
SL00718,20241208,PR09,CUS0032,CH03,3974.0,77.7,0.027,300442.7,Completed,Domestic 
SL00719,20230329,PR16,CUS0016,CH01,4894.0,108.5,0.047,506042.0,Completed,Domestic
SL00720,20240623,PR02,CUS0046,CH03,7659.0,162.0,0.002,0.0,Cancelled,Domestic
SL00721,20241121,PR03,CUS0087,CH02,,98.6,0.008,563979.4,Completed,Domestic
SL00722,20230510,PR09,CUS0050,CH02,2071.0,65.2,0.06,126927.4,Completed,Domestic
SL00723,20230215,PR08,CUS0042,CH01,4886.0,94.8,0.166,386302.8,Completed,Export
SL00724,20240704,PR05,CUS0084,CH04,7739.0,68.8,,471212.2,Completed,Export
SL00725,20240222,PR11,CUS0070,CH05,1580.0,433.0,0.122,600674.9,Completed,Export
SL00726,20240926,PR01,CUS0018,CH05,772.0,132.8,0.029,99548.5,Completed,Domestic
SL00727,20230409,PR04,CUS0065,CH02,496.0,43.6,,20717.3,Completed,Domestic
SL00728,20240826,PR13,CUS0018,CH03,209.0,218.1,0.063,42711.2,Completed,Domestic
SL00729,20230527,PR08,CUS0106,CH03,6843.0,100.7,0.12,606399.3,Completed,Export
SL00730,20230426,PR04,CUS0107,CH04,130.0,40.6,0.063,4945.5,Completed,Domestic
SL00731,20230427,PR12,CUS0032,CH03,825.0,160.0,0.048,125664.0,Completed,Domestic
SL00732,20240909,PR08,CUS0014,CH01,3741.0,107.1,0.149,340962.6,Completed,Export
SL00733,20240427,PR02,CUS0014,CH02,11327.0,162.8,0.175,1521329.4,COMPLETED,Export
SL00734,20240116,PR10,CUS0008,CH03,172.0,256.2,0.035,42524.1,Completed,Domestic 
SL00735,20231007,PR02,CUS0026,CH02,244.0,155.1,0.017,37201.0,Completed,Domestic
SL00736,20241017,PR09,CUS0078,CH04,153.0,79.7,,11413.7,Completed,Domestic
SL00737,20231026,PR16,CUS0002,CH03,3270.0,115.1,0.055,355676.3,Completed,Domestic
SL00738,20240910,PR02,CUS0114,CH02,652.0,176.4,0.033,111217.4,Completed,Domestic
SL00739,20231122,PR01,CUS0048,CH02,670.0,109.7,0.002,73352.0,Completed,Domestic
SL00740,20231017,PR02,CUS0036,CH04,2128.0,138.0,0.053,0.0,Cancelled,Domestic
SL00741,20231207,PR07,CUS0069,CH02,7594.0,84.8,0.121,566050.7,Completed,Export
SL00742,20230901,PR05,CUS0076,CH04,615.0,55.9,0.063,32212.7,Completed,Domestic
SL00743,20240710,PR01,CUS0084,CH01,5227.0,122.0,0.175,526097.5,Completed,Export
SL00744,20240103,PR04,CUS0105,CH02,211.0,51.6,,10767.8,Completed,Domestic
SL00745,20230625,PR02,CUS0013,CH02,13058.0,153.1,0.179,1641326.6,Completed,Export
SL00746,20241030,PR11,CUS0030,CH03,1304.0,445.4,0.058,547115.1,Completed,Domestic
SL00747,20231021,PR01,CUS0032,CH04,4471.0,116.1,0.015,511296.9,Completed,Domestic
SL00748,20240130,PR05,CUS0053,CH05,3162.0,65.4,0.033,199970.6,Completed,Domestic
SL00749,20241103,PR10,CUS0106,CH03,923.0,245.8,0.146,0.0,Returned,Export
SL00750,20240328,PR01,CUS0114,CH05,670.0,133.2,0.02,87459.1,Completed,Domestic
SL00751,20230323,PR04,CUS0041,CH06,435.0,40.3,0.002,17495.4,Completed,Domestic
SL00752,20241122,PR04,CUS0080,CH05,725.0,50.8,0.027,35835.6,Completed,Domestic
SL00753,20240331,PR16,CUS0113,CH04,2831.0,129.7,0.012,362774.5,Completed,Domestic
SL00754,20230922,PR12,CUS0060,CH03,659.0,161.6,0.131,92543.6,Completed,Export
SL00755,20230408,PR10,CUS0099,CH03,1349.0,209.6,0.162,236944.8,Completed,Export
SL00756,20240825,PR02,CUS0060,CH01,10083.0,170.5,0.109,1531764.0,Completed,Export
SL00757,20240325,PR01,CUS0056,CH02,8675.0,133.3,0.146,987546.4,Completed,Export
SL00758,20240123,PR07,CUS0026,CH02,158.0,99.6,0.032,15233.2,Completed,Domestic
SL00759,20241026,PR04,CUS0113,CH01,8718.0,49.9,0.011,430242.9,Pending,Domestic
SL00760,20240820,PR16,CUS0037,CH03,89.0,128.1,0.027,11093.1,Completed,Domestic
SL00761,20230418,PR15,CUS0051,CH04,2827.0,96.7,0.159,229904.9,Pending,Export
SL00762,20230908,PR16,CUS0034,CH04,5418.0,110.4,,539528.8,Completed,Export
SL00763,20230712,PR13,CUS0090,CH01,195.0,183.2,0.063,33473.4,Completed,Domestic
SL00764,20240707,PR12,CUS0021,CH04,2447.0,182.7,0.11,397889.5,Completed,Domestic
SL00765,20230123,PR07,CUS0112,CH03,2247.0,82.7,0.062,174305.6,Completed,Domestic
SL00766,20240218,PR05,CUS0015,CH02,2663.0,69.9,0.098,167901.6,Completed,Domestic
SL00767,20240726,PR13,CUS0103,CH01,1591.0,232.0,0.032,357300.4,Completed,Domestic
SL00768,20241017,PR04,CUS0059,CH05,3843.0,50.9,0.041,187588.7,Completed,Domestic
SL00769,20230927,PR15,CUS0013,CH02,2316.0,89.7,,172636.3,Completed,Export
SL00770,20240913,PR11,CUS0064,CH04,,454.9,0.062,74245.1,Completed,Domestic
SL00771,20230319,PR06,CUS0041,CH03,506.0,37.3,0.047,17986.7,Completed,Domestic
SL00772,20240929,PR01,CUS0033,CH03,2698.0,121.1,0.081,300262.8,Completed,Domestic
SL00773,20230331,PR06,CUS0050,CH01,6932.0,33.8,0.092,212745.9,Completed,Domestic
SL00774,20231029,PR12,CUS0120,CH02,631.0,166.1,0.066,97891.7,Completed,Domestic
SL00775,20240828,PR08,CUS0081,CH02,2552.0,107.6,0.148,233955.1,Completed,Export
SL00776,20230416,PR10,CUS0088,CH01,265.0,209.3,0.012,54798.9,Completed,Domestic
SL00777,20230622,PR12,CUS0073,CH02,3506.0,170.1,,490813.0,Completed,Export
SL00778,20240615,PR13,CUS0044,CH02,4958.0,237.4,0.17,976934.2,Completed,Export
SL00779,20240613,PR15,CUS0072,CH01,2388.0,117.8,0.003,280462.5,Completed,Domestic
SL00780,20240409,PR02,CUS0060,CH03,5466.0,175.9,0.17,798019.6,Completed,Export
SL00781,20240520,PR14,CUS0056,CH02,4052.0,79.8,0.177,266116.7,Completed,Export
SL00782,20240130,PR03,CUS0072,CH02,818.0,104.7,0.049,81448.0,Pending,Domestic
SL00783,20230716,PR02,CUS0033,CH02,4993.0,149.4,0.075,690007.6,Completed,Domestic
SL00784,20230929,PR10,CUS0027,CH01,267.0,206.8,0.004,54994.7,Completed,Domestic
SL00785,20230511,PR10,CUS0117,CH01,75.0,205.5,0.035,14873.1,Completed,Domestic
SL00786,20241104,PR02,CUS0090,CH01,381.0,178.0,0.052,64291.5,Completed,Domestic
SL00787,20240228,PR01,CUS0071,CH04,435.0,133.1,0.048,55119.4,Completed,Domestic
SL00788,20231031,PR16,CUS0064,CH02,369.0,118.4,,43645.9,Completed,Domestic
SL00789,20231207,PR01,CUS0092,CH02,270.0,114.3,0.039,29657.4,Completed,Domestic
SL00790,20241127,PR01,CUS0076,CH02,547.0,129.6,0.022,69331.6,Pending,Domestic
SL00791,20230419,PR02,CUS0027,CH04,416.0,146.4,0.044,58222.7,Completed,Domestic
SL00792,20240301,PR02,CUS0028,CH06,12300.0,170.6,0.17,1741655.4,Completed,Export
SL00793,20240105,PR07,CUS0022,CH01,310.0,96.6,0.031,29017.7,Completed,Domestic
SL00794,20240319,PR06,CUS0101,CH04,14358.0,42.0,0.112,535496.0,Completed,Export
SL00795,20230113,PR02,CUS0066,CH02,4506.0,138.5,0.133,541078.2,Completed,Export
SL00796,20241014,PR13,CUS0078,CH01,174.0,229.4,0.066,37281.2,Completed,Domestic
SL00797,20241118,PR11,CUS0051,CH03,4704.0,440.0,0.113,1835877.1,Completed,Export
SL00798,20240215,PR15,CUS0075,CH02,12153.0,118.0,0.135,1240456.7,Completed,Export
SL00799,20240522,PR04,CUS0114,CH01,849.0,51.2,0.005,43251.5,Completed,Domestic
SL00800,20241112,PR08,CUS0001,CH03,2400.0,106.0,0.051,241425.6,Completed,Domestic
SL00801,20240531,PR10,CUS0093,CH05,1127.0,233.3,0.024,256618.8,Completed,Domestic
SL00802,20230418,PR04,CUS0032,CH02,4164.0,39.5,0.045,157076.5,Completed,Domestic
SL00803,20240223,PR11,CUS0096,CH02,924.0,431.9,,389497.8,Completed,Domestic
SL00804,20240316,PR13,CUS0087,CH06,1207.0,225.5,0.031,263741.0,Completed,Domestic
SL00805,20231113,PR01,CUS0098,CH02,1750.0,107.5,0.061,176649.4,Completed,Domestic
SL00806,20240629,PR07,CUS0053,CH06,1007.0,99.8,0.024,0.0,Returned,Domestic
SL00807,20241119,PR14,CUS0029,CH01,7427.0,83.6,0.101,558186.6,Pending,Export
SL00808,20241114,PR08,CUS0057,CH02,,114.0,0.042,54933.6,Completed,Domestic
SL00809,20231129,PR11,CUS0051,CH06,2042.0,403.5,0.087,752263.6,Completed,Export
SL00810,20230321,PR01,CUS0001,CH01,774.0,115.8,0.011,88643.3,Completed,Domestic
SL00811,20241221,PR01,CUS0112,CH01,1762.0,135.2,0.067,222261.5,Completed,Domestic
SL00812,20240925,PR07,CUS0070,CH03,11226.0,88.5,0.149,845469.4,Completed,Export
SL00813,20230329,PR05,CUS0003,CH03,701.0,57.4,0.038,38708.4,Completed,Domestic
SL00814,20241111,PR07,CUS0073,CH03,8842.0,93.7,0.143,710020.6,Completed,Export
SL00815,20241013,PR04,CUS0001,CH03,3675.0,51.6,0.015,186785.5,Completed,Domestic
SL00816,20240114,PR12,CUS0058,CH03,299.0,190.0,0.064,53174.2,Completed,Domestic
SL00817,20240305,PR09,CUS0046,CH05,1264.0,78.7,0.062,93309.2,Completed,Domestic
SL00818,20231030,PR01,CUS0083,CH03,1028.0,103.1,0.007,105244.9,Completed,Domestic
SL00819,20230207,PR12,CUS0053,CH01,465.0,156.1,0.043,69465.3,Completed,Domestic
SL00820,20230923,PR06,CUS0014,CH02,19357.0,34.2,0.174,546819.8,Completed,Export 
SL00821,20240901,PR04,CUS0084,CH04,11790.0,51.3,0.139,520756.0,Completed,Export
SL00822,20230104,PR02,CUS0044,CH03,2284.0,146.5,0.114,296460.9,Completed,Export
SL00823,20230922,PR02,CUS0102,CH06,702.0,144.6,0.039,97550.3,Completed,Domestic
SL00824,20231029,PR12,CUS0049,CH03,884.0,157.6,0.069,129705.4,Completed,Domestic
SL00825,20240126,PR02,CUS0032,CH04,,181.7,0.041,1274118.2,Completed,Domestic
SL00826,20241111,PR13,CUS0080,CH04,153.0,235.6,0.043,34496.8,Completed,Domestic
SL00827,20230930,PR12,CUS0092,CH01,178.0,154.4,0.034,26548.8,Completed,Domestic
SL00828,20230930,PR10,CUS0058,CH03,525.0,196.9,0.055,97687.0,Completed,Domestic
SL00829,20240630,PR06,CUS0111,CH02,6775.0,39.1,0.012,261723.7,Completed,Domestic
SL00830,20231130,PR08,CUS0095,CH02,6601.0,91.1,0.136,519567.4,Completed,Export 
SL00831,20230618,PR01,CUS0008,CH03,429.0,111.9,0.045,45844.9,Completed,Domestic
SL00832,20231130,PR03,CUS0015,CH02,2445.0,83.5,0.108,182108.5,Completed,Domestic
SL00833,20230410,PR13,CUS0120,CH01,1058.0,190.9,,199144.6,Completed,Domestic
SL00834,20230506,PR05,CUS0105,CH01,491.0,54.0,0.061,0.0,Cancelled,Domestic
SL00835,20231231,PR13,CUS0077,CH03,3232.0,181.8,0.144,502966.4,Pending,Export
SL00836,20231110,PR11,CUS0023,CH02,212.0,374.3,0.011,78478.7,Completed,Domestic
SL00837,20241108,PR05,CUS0027,CH04,253.0,65.7,0.004,16555.6,Completed,Domestic
SL00838,20231009,PR01,CUS0103,CH02,3034.0,103.5,0.062,294549.8,Completed,Domestic
SL00839,20240226,PR13,CUS0016,CH01,1925.0,225.0,,431392.5,Completed,Domestic
SL00840,20240403,PR16,CUS0038,CH06,2215.0,128.4,0.05,270185.7,Completed,Domestic
SL00841,20230109,PR06,CUS0039,CH01,7744.0,34.9,0.11,240536.4,Pending,Domestic
SL00842,20240426,PR04,CUS0033,CH03,1259.0,53.0,0.085,61055.2,Completed,Domestic
SL00843,20230508,PR03,CUS0032,CH03,,83.2,0.066,538211.1,Completed,Domestic
SL00844,20241205,PR09,CUS0086,CH02,5549.0,78.7,,395219.2,Completed,Export
SL00845,20230415,PR07,CUS0101,CH04,3737.0,79.0,0.18,242082.9,COMPLETED,Export
SL00846,20231108,PR13,CUS0085,CH04,2830.0,177.0,0.052,474862.7,Completed,Domestic
SL00847,20230301,PR01,CUS0052,CH02,1824.0,110.9,0.007,200865.6,Completed,Domestic
SL00848,20241229,PR04,CUS0026,CH05,164.0,52.1,0.061,8023.2,Pending,Domestic
SL00849,20240102,PR15,CUS0025,CH01,1855.0,119.7,0.068,206944.5,Completed,Domestic
SL00850,20240308,PR12,CUS0063,CH04,,191.1,0.107,129695.7,Completed,Export
SL00851,20230216,PR07,CUS0068,CH01,1829.0,82.4,0.015,148449.0,Completed,Domestic
SL00852,20240713,PR01,CUS0064,CH06,245.0,124.4,0.013,30081.8,Completed,Domestic
SL00853,20230603,PR01,CUS0016,CH05,3278.0,103.0,0.021,330543.7,Pending,Domestic
