sale_id,date_id,project_id,unit_type_id,customer_id,channel_id,area_sqm,price_per_sqm,contract_value,down_payment,remaining_balance,down_payment_pct,payment_plan,is_off_plan,commission_pct,commission_amount,contract_status
SL01016,20241116,PJ04,UT06,CUS0013,CH02,244.4,31017,7581000.0,1137000.0,6444000.0,15.0,Off-Plan 10-Year ,True,0.038,288100.0,Signed
SL01017,20230522,PJ04,UT04,CUS0031,CH01,241.2,32319,7795000.0,2338000.0,5457000.0,30.0,Off-Plan 8-Year,True,0.0,0.0,Signed
SL01018,20240226,PJ04,UT05,CUS0160,CH01,235.6,46667,10995000.0,3298000.0,7697000.0,30.0,Off-Plan 10-Year,True,0.0,0.0,Signed
SL01019,20241110,PJ01,UT04,CUS0007,CH04,179.5,32013,5746000.0,1149000.0,4597000.0,20.0,Off-Plan 8-Year,True,0.0,0.0,Signed
SL01020,20230128,PJ01,UT02,CUS0093,CH04,90.3,29302,2646000.0,2646000.0,0.0,,Cash,False,0.0,0.0,Signed
SL01021,20240604,PJ02,UT07,CUS0162,CH02,324.8,22903,7439000.0,1488000.0,5951000.0,20.0,Off-Plan 8-Year,True,0.025,186000.0,Signed
SL01022,20230818,PJ03,UT03,CUS0164,CH02,158.2,29849,4722000.0,472000.0,4250000.0,10.0,Off-Plan 10-Year,True,0.033,155800.0,Signed
SL01023,20241116,PJ04,UT07,CUS0075,CH02,502.9,28863,14515000.0,2903000.0,11612000.0,20.0,5-Year Installment,False,0.021,304800.0,Signed
SL01024,20241214,PJ06,UT04,CUS0133,CH01,230.0,39495,9084000.0,2725000.0,6359000.0,30.0,Off-Plan 10-Year,True,0.0,0.0,Signed
SL01025,20241128,PJ03,UT03,CUS0132,CH04,168.6,34157,5759000.0,864000.0,4895000.0,15.0,Off-Plan 10-Year,True,0.0,0.0,Signed
SL01026,20231217,PJ03,UT02,CUS0012,CH01,78.0,32523,2537000.0,2537000.0,0.0,100.0,Cash,False,,0.0,Signed
SL01027,20241004,PJ07,UT01,CUS0086,CH01,63.7,50772,3234000.0,647000.0,2587000.0,20.0,Off-Plan 10-Year,True,0.0,0.0,Signed
SL01028,20240921,PJ01,UT02,CUS0136,CH01,86.9,36626,3183000.0,477000.0,2706000.0,15.0,5-Year Installment,False,0.0,0.0,Signed
SL01029,20230902,PJ10,UT08,CUS0063,CH05,55.7,79913,4451000.0,4451000.0,0.0,100.0,Cash,False,0.013,57900.0,Signed
SL01030,20240909,PJ02,UT02,CUS0154,CH01,72.1,34583,2493000.0,499000.0,1994000.0,20.0,5-Year Installment,False,0.0,0.0,Signed
SL01031,20230130,PJ05,UT03,CUS0066,CH02,167.5,32014,5362000.0,5362000.0,0.0,100.0,Cash,False,,112600.0,Signed
SL01032,20240318,PJ08,UT08,CUS0034,CH04,78.6,91541,7195000.0,1439000.0,0.0,20.0,Off-Plan 10-Year,True,0.0,0.0,Under Review
SL01033,20230701,PJ03,UT04,CUS0154,CH02,225.1,27833,6265000.0,6265000.0,0.0,100.0,Cash,False,0.022,137800.0,Signed
SL01034,20230406,PJ09,UT08,CUS0039,CH03,86.5,74442,6439000.0,966000.0,0.0,15.0,Off-Plan 8-Year,True,0.0,0.0,Under Review
SL01035,20230305,PJ04,UT06,CUS0055,CH01,315.6,28674,9050000.0,2262000.0,6788000.0,25.0,5-Year Installment,False,0.0,0.0,Signed
SL01036,20240603,PJ06,UT03,CUS0050,CH04,161.4,38411,6200000.0,1860000.0,4340000.0,30.0,Off-Plan 10-Year,True,0.0,0.0,Signed
SL01037,20230918,PJ09,UT08,CUS0094,CH01,67.6,73971,5000000.0,750000.0,4250000.0,15.0,Off-Plan 8-Year,True,0.0,0.0,Signed
SL01038,20240626,PJ03,UT02,CUS0077,CH03,91.5,38846,3554000.0,888000.0,2666000.0,25.0,Off-Plan 10-Year,True,0.0,0.0,Signed
SL01039,20230224,PJ04,UT07,CUS0125,CH01,594.6,24503,14569000.0,14569000.0,0.0,100.0,Cash,False,0.0,0.0,Signed
SL01040,20230831,PJ06,UT02,CUS0059,CH01,76.3,36635,2795000.0,559000.0,2236000.0,20.0,Off-Plan 10-Year,True,0.0,0.0,Signed
SL01041,20240202,PJ05,UT05,CUS0084,CH03,358.9,44446,15952000.0,1595000.0,0.0,10.0,5-Year Installment,False,0.0,0.0,under review
SL01042,20240813,PJ06,UT02,CUS0052,CH01,76.9,41524,0.0,0.0,0.0,20.0,Off-Plan 10-Year,True,0.0,0.0,Cancelled
SL01043,20230902,PJ02,UT02,CUS0090,CH04,96.1,29193,2805000.0,842000.0,1963000.0,30.0,5-Year Installment,False,0.0,0.0,Signed
SL01044,20240410,PJ09,UT08,CUS0164,CH05,73.9,82820,6120000.0,1224000.0,4896000.0,20.0,Off-Plan 8-Year,True,0.015,91800.0,Signed
SL01045,20241021,PJ02,UT03,CUS0015,CH04,145.5,29555,4300000.0,1075000.0,3225000.0,25.0,Off-Plan 10-Year,True,0.0,0.0,Signed
SL01046,20240402,PJ03,UT02,CUS0097,CH04,81.3,37293,3032000.0,606000.0,0.0,20.0,5-Year Installment,False,0.0,0.0,Under Review
SL01047,20230703,PJ03,UT05,CUS0082,CH04,260.2,37940,9872000.0,1974000.0,7898000.0,20.0,Off-Plan 10-Year,True,0.0,0.0,Signed
SL01048,20230120,PJ07,UT01,CUS0017,CH02,51.2,41524,2126000.0,638000.0,1488000.0,30.0,Off-Plan 8-Year,True,0.04,85000.0,Signed
SL01049,20241010,PJ04,UT06,CUS0102,CH04,267.8,33104,8865000.0,2216000.0,6649000.0,25.0,Off-Plan 10-Year,True,0.0,0.0,Signed
SL01050,20230118,PJ01,UT05,CUS0100,CH01,358.8,36094,12951000.0,12951000.0,0.0,100.0,Cash,False,0.0,0.0,Signed
SL01051,20241013,PJ05,UT04,CUS0029,CH01,242.7,37013,8983000.0,2695000.0,6288000.0,30.0,Off-Plan 8-Year,True,0.0,0.0,Signed
SL01052,20240124,PJ10,UT08,CUS0166,CH04,59.9,86546,5184000.0,1555000.0,3629000.0,30.0,Off-Plan 10-Year,True,0.0,0.0,Signed
SL01053,20241125,PJ03,UT03,CUS0093,CH02,145.0,34924,5064000.0,1013000.0,4051000.0,20.0,Off-Plan 8-Year,True,0.032,162000.0,Signed
SL01054,20240819,PJ02,UT02,CUS0089,CH02,89.5,33602,3007000.0,752000.0,2255000.0,25.0,Off-Plan 8-Year,True,0.029,87200.0,Signed
SL01055,20241230,PJ07,UT01,CUS0159,CH04,63.9,48670,3110000.0,311000.0,2799000.0,10.0,5-Year Installment,False,0.0,0.0,Signed
SL01056,20230927,PJ05,UT03,CUS0053,CH03,127.5,32206,4106000.0,1026000.0,3080000.0,25.0,Off-Plan 8-Year,True,,0.0,Signed
SL01057,20240727,PJ03,UT05,CUS0130,CH01,352.1,44693,15736000.0,4721000.0,11015000.0,30.0,Off-Plan 8-Year,True,0.0,0.0,Signed
SL01058,20231102,PJ10,UT08,CUS0158,CH02,83.0,78299,6499000.0,650000.0,0.0,10.0,Off-Plan 10-Year,True,0.037,240500.0,Under Review
SL01059,20231220,PJ03,UT05,CUS0071,CH01,256.2,38149,9774000.0,977000.0,0.0,10.0,Off-Plan 8-Year,True,0.0,0.0,Under Review
SL01060,20240411,PJ07,UT01,CUS0017,CH02,58.7,47146,2767000.0,553000.0,2214000.0,20.0,Off-Plan 10-Year,True,0.039,107900.0,Signed
SL01061,20241013,PJ01,UT03,CUS0157,CH01,167.9,32927,5528000.0,1106000.0,4422000.0,20.0,Off-Plan 10-Year,True,0.0,0.0,Signed
SL01062,20241222,PJ06,UT01,CUS0138,CH01,45.0,46344,2085000.0,417000.0,1668000.0,20.0,5-Year Installment,False,0.0,0.0,Signed
SL01063,20240728,PJ02,UT07,CUS0049,CH03,359.6,23449,8432000.0,8432000.0,0.0,100.0,Cash,False,0.0,0.0,Signed
SL01064,20231112,PJ03,UT04,CUS0143,CH01,221.6,29241,6480000.0,6480000.0,0.0,100.0,Cash,False,0.0,0.0,Signed
SL01065,20231114,PJ03,UT05,CUS0128,CH02,311.7,37751,11767000.0,11767000.0,0.0,100.0,Cash,False,0.036,423600.0,Signed
SL01066,20240706,PJ04,UT04,CUS0103,CH02,220.2,35295,7772000.0,1554000.0,6218000.0,20.0,5-Year Installment,False,0.022,171000.0,Signed
SL01067,20230707,PJ05,UT05,CUS0066,CH04,357.9,40937,14651000.0,4395000.0,10256000.0,30.0,Off-Plan 10-Year,True,0.0,0.0,Signed
SL01068,20230329,PJ04,UT07,CUS0011,CH02,367.6,24232,8908000.0,1782000.0,7126000.0,20.0,5-Year Installment,False,0.04,356300.0,Signed
SL01069,20230930,PJ08,UT08,CUS0072,CH01,85.0,84870,7214000.0,2164000.0,5050000.0,30.0,Off-Plan 8-Year,True,0.0,0.0,Signed
SL01070,20230811,PJ02,UT05,CUS0127,CH03,269.4,32825,8843000.0,1326000.0,7517000.0,15.0,Off-Plan 8-Year,True,0.0,0.0,Signed
SL01071,20230817,PJ02,UT04,CUS0179,CH02,174.7,25198,0.0,0.0,0.0,10.0,5-Year Installment,False,0.022,0.0,Cancelled
SL01072,20230703,PJ02,UT04,CUS0045,CH04,227.7,25889,5895000.0,1474000.0,4421000.0,25.0,Off-Plan 8-Year,True,0.0,0.0,Signed
SL01073,20230204,PJ06,UT03,CUS0167,CH04,130.6,33445,4368000.0,1310000.0,3058000.0,,Off-Plan 8-Year,True,0.0,0.0,Signed
SL01074,20230115,PJ10,UT08,CUS0156,CH02,49.8,78368,3903000.0,1171000.0,2732000.0,30.0,5-Year Installment,False,0.028,109300.0,Signed
SL01075,20241224,PJ01,UT03,CUS0134,CH01,121.7,34613,4212000.0,421000.0,3791000.0,10.0,Off-Plan 8-Year,True,0.0,0.0,Signed
SL01076,20231118,PJ06,UT04,CUS0046,CH05,238.4,31334,7470000.0,747000.0,6723000.0,10.0,5-Year Installment,False,0.014,104600.0,Signed
SL01077,20231020,PJ02,UT07,CUS0025,CH01,547.3,20692,11325000.0,2831000.0,8494000.0,25.0,Off-Plan 10-Year,True,0.0,0.0,Signed
SL01078,20240521,PJ01,UT04,CUS0147,CH01,222.7,32637,7268000.0,727000.0,6541000.0,10.0,Off-Plan 8-Year,True,0.0,0.0,Signed
SL01079,20230621,PJ06,UT03,CUS0034,CH02,125.9,34751,4375000.0,1312000.0,3063000.0,30.0,5-Year Installment,False,0.027,118100.0,Signed
SL01080,20241202,PJ10,UT08,CUS0135,CH01,68.9,92978,6406000.0,1602000.0,4804000.0,25.0,5-Year Installment,False,0.0,0.0,Signed
SL01081,20240810,PJ01,UT04,CUS0048,CH05,244.3,33999,8306000.0,831000.0,7475000.0,10.0,Off-Plan 8-Year,True,0.006,49800.0,Signed
SL01082,20230314,PJ02,UT02,CUS0043,CH01,87.5,28439,2488000.0,498000.0,1990000.0,20.0,Off-Plan 8-Year,True,0.0,0.0,Signed
SL01083,20231112,PJ06,UT04,CUS0012,CH05,180.0,31871,5737000.0,5737000.0,0.0,100.0,Cash,False,0.012,68800.0,Signed
SL01084,20241016,PJ01,UT02,CUS0128,CH03,74.8,35899,2685000.0,2685000.0,0.0,100.0,Cash,False,0.0,0.0,Signed
SL01085,20241129,PJ10,UT08,CUS0111,CH04,76.5,92658,7088000.0,1063000.0,6025000.0,15.0,5-Year Installment,False,0.0,0.0,Signed
SL01086,20231213,PJ06,UT01,CUS0120,CH01,59.5,40777,2426000.0,728000.0,1698000.0,30.0,5-Year Installment,False,0.0,0.0,Signed
SL01087,20240331,PJ01,UT05,CUS0092,CH01,300.2,41853,12564000.0,1256000.0,11308000.0,10.0,Off-Plan 8-Year,True,0.0,0.0,Signed
SL01088,20230512,PJ03,UT03,CUS0031,CH04,164.9,28791,4748000.0,475000.0,4273000.0,10.0,Off-Plan 8-Year,True,0.0,0.0,Signed
SL01089,20241226,PJ09,UT08,CUS0035,CH04,54.8,83545,4578000.0,916000.0,3662000.0,20.0,Off-Plan 10-Year,True,0.0,0.0,Signed
SL01090,20230702,PJ04,UT07,CUS0145,CH02,358.6,24482,8779000.0,2195000.0,6584000.0,25.0,Off-Plan 8-Year,True,0.032,280900.0,Signed
SL01091,20241127,PJ03,UT04,CUS0023,CH03,203.5,32853,6686000.0,2006000.0,4680000.0,30.0,Off-Plan 8-Year,True,0.0,0.0,Signed
SL01092,20240428,PJ04,UT07,CUS0018,CH01,433.4,30274,13121000.0,13121000.0,0.0,100.0,Cash,False,0.0,0.0,Signed
SL01093,20240327,PJ01,UT05,CUS0147,CH02,310.3,41185,12780000.0,3834000.0,8946000.0,30.0,Off-Plan 10-Year,True,0.025,319500.0,Signed
SL01094,20240111,PJ03,UT05,CUS0029,CH01,242.1,46463,11249000.0,2250000.0,0.0,,Off-Plan 8-Year,True,0.0,0.0,Under Review
SL01095,20230701,PJ07,UT01,CUS0069,CH02,63.8,41829,2669000.0,534000.0,0.0,20.0,Off-Plan 10-Year,True,0.03,80100.0,Under Review
SL01096,20230519,PJ04,UT07,CUS0067,CH02,336.0,25704,8637000.0,2159000.0,6478000.0,25.0,Off-Plan 8-Year,True,0.038,328200.0,Signed
SL01097,20230623,PJ02,UT04,CUS0175,CH02,206.0,25793,5313000.0,1594000.0,3719000.0,30.0,Off-Plan 8-Year,True,0.029,154100.0,Signed
SL01098,20230527,PJ06,UT02,CUS0010,CH01,91.3,35402,3232000.0,485000.0,2747000.0,15.0,5-Year Installment,False,0.0,0.0,Signed
SL01099,20240805,PJ06,UT03,CUS0041,CH04,130.1,41799,5438000.0,1631000.0,3807000.0,30.0,Off-Plan 10-Year,True,0.0,0.0,Signed
SL01100,20230926,PJ06,UT03,CUS0059,CH01,154.4,32329,0.0,0.0,0.0,15.0,Off-Plan 8-Year,True,0.0,0.0,Cancelled
SL01101,20230217,PJ02,UT02,CUS0084,CH01,86.1,27892,2402000.0,600000.0,1802000.0,25.0,Off-Plan 10-Year,True,0.0,0.0,Signed
SL01102,20241213,PJ01,UT05,CUS0167,CH04,291.4,42918,0.0,0.0,0.0,25.0,Off-Plan 10-Year,True,0.0,0.0,Cancelled
SL01103,20241020,PJ05,UT04,CUS0035,CH05,232.2,34627,8040000.0,1608000.0,6432000.0,20.0,Off-Plan 10-Year,True,0.014,112600.0,Signed
SL01104,20241118,PJ06,UT04,CUS0079,CH01,239.7,37361,8955000.0,1791000.0,7164000.0,20.0,Off-Plan 8-Year,True,0.0,0.0,Signed
SL01105,20241228,PJ07,UT01,CUS0085,CH03,52.8,47704,2519000.0,252000.0,2267000.0,10.0,Off-Plan 8-Year,True,0.0,0.0,Signed
SL01106,20230517,PJ03,UT03,CUS0044,CH02,160.5,29511,4737000.0,474000.0,4263000.0,10.0,Off-Plan 8-Year,True,0.021,99500.0,Signed
SL01107,20231029,PJ01,UT03,CUS0136,CH02,167.2,29721,4969000.0,745000.0,4224000.0,15.0,Off-Plan 10-Year,True,0.036,178900.0,Signed
SL01108,20240721,PJ01,UT05,CUS0093,CH01,200.8,41122,8257000.0,2477000.0,5780000.0,30.0,Off-Plan 8-Year,True,,0.0,Signed
SL01109,20240603,PJ03,UT04,CUS0020,CH04,222.7,32341,7202000.0,720000.0,6482000.0,10.0,Off-Plan 8-Year,True,0.0,0.0,Signed
SL01110,20230502,PJ03,UT05,CUS0007,CH02,346.7,39657,13749000.0,13749000.0,0.0,100.0,Cash,False,0.023,316200.0,Signed
SL01111,20240830,PJ10,UT08,CUS0158,CH02,85.5,91568,7829000.0,1957000.0,5872000.0,25.0,Off-Plan 8-Year,True,0.033,258400.0,Signed
SL01112,20230626,PJ09,UT08,CUS0014,CH02,65.4,69130,4521000.0,678000.0,3843000.0,15.0,Off-Plan 10-Year,True,0.025,113000.0,Signed
SL01113,20230626,PJ02,UT02,CUS0079,CH02,91.2,27487,2507000.0,501000.0,2006000.0,20.0,5-Year Installment,False,0.04,100300.0,Signed
SL01114,20240131,PJ04,UT06,CUS0056,CH01,286.9,33113,9500000.0,2375000.0,7125000.0,25.0,Off-Plan 10-Year,True,0.0,0.0,Signed
SL01115,20240316,PJ01,UT04,CUS0172,CH01,234.6,33579,7878000.0,1970000.0,0.0,25.0,Off-Plan 8-Year,True,0.0,0.0,Under Review
SL01116,20240307,PJ02,UT07,CUS0052,CH03,341.4,24582,-8392000.0,8392000.0,0.0,100.0,Cash,False,,0.0,Signed
SL01117,20230315,PJ02,UT05,CUS0129,CH02,222.2,32489,7219000.0,1805000.0,5414000.0,25.0,5-Year Installment,False,0.034,245400.0,Signed
SL01118,20241015,PJ06,UT02,CUS0097,CH03,77.0,41116,3166000.0,950000.0,2216000.0,,Off-Plan 8-Year,True,0.0,0.0,Signed
SL01119,20230727,PJ03,UT03,CUS0155,CH02,128.4,28552,3666000.0,550000.0,3116000.0,15.0,Off-Plan 8-Year,True,0.03,110000.0,signed
SL01120,20230413,PJ09,UT08,CUS0067,CH02,65.1,70399,0.0,0.0,0.0,20.0,Off-Plan 8-Year,True,0.039,0.0,Cancelled
SL01121,20241023,PJ02,UT04,CUS0130,CH01,179.5,29839,5356000.0,1071000.0,4285000.0,20.0,Off-Plan 10-Year,True,0.0,0.0,Signed
SL01122,20241205,PJ04,UT04,CUS0092,CH03,211.8,37922,8032000.0,1606000.0,6426000.0,20.0,Off-Plan 10-Year,True,0.0,0.0,Signed
SL01123,20241005,PJ01,UT04,CUS0095,CH04,208.0,32116,6680000.0,1336000.0,5344000.0,20.0,5-Year Installment,False,0.0,0.0,Signed
SL01124,20240826,PJ04,UT05,CUS0147,CH04,339.0,46941,15913000.0,15913000.0,0.0,100.0,Cash,False,0.0,0.0,Signed
SL01125,20240502,PJ01,UT02,CUS0167,CH05,89.9,34874,3135000.0,784000.0,2351000.0,25.0,5-Year Installment,False,0.007,21900.0,Signed
SL01126,20240212,PJ10,UT08,CUS0033,CH01,67.5,88456,5971000.0,1791000.0,4180000.0,30.0,Off-Plan 8-Year,True,,0.0,Signed
SL01127,20230312,PJ08,UT08,CUS0074,CH03,65.2,78533,5120000.0,768000.0,4352000.0,15.0,Off-Plan 10-Year,True,0.0,0.0,Signed
SL01128,20231106,PJ04,UT04,CUS0078,CH01,175.5,31667,5558000.0,834000.0,4724000.0,15.0,Off-Plan 10-Year,True,0.0,0.0,Signed
SL01129,20231012,PJ07,UT01,CUS0180,CH01,51.3,41303,2119000.0,530000.0,1589000.0,25.0,5-Year Installment,False,0.0,0.0,Signed
SL01130,20230722,PJ03,UT04,CUS0052,CH01,236.1,28155,6647000.0,1994000.0,4653000.0,,Off-Plan 8-Year,True,0.0,0.0,Signed
SL01131,20240625,PJ03,UT03,CUS0050,CH02,137.2,35488,4869000.0,730000.0,4139000.0,15.0,5-Year Installment,False,0.024,116900.0,Signed
SL01132,20231229,PJ01,UT05,CUS0116,CH04,237.3,34958,0.0,0.0,0.0,25.0,5-Year Installment,False,0.0,0.0,Cancelled
SL01133,20230308,PJ04,UT06,CUS0051,CH03,247.2,27747,6859000.0,686000.0,6173000.0,10.0,Off-Plan 10-Year,True,0.0,0.0,Signed
SL01134,20230623,PJ04,UT04,CUS0007,CH02,242.9,31832,7732000.0,773000.0,6959000.0,10.0,Off-Plan 8-Year,True,0.027,208800.0,Signed
SL01135,20240524,PJ03,UT05,CUS0149,CH03,266.1,45715,12165000.0,1216000.0,0.0,10.0,Off-Plan 10-Year,True,0.0,0.0,Under Review
SL01136,20230304,PJ01,UT07,CUS0069,CH03,328.9,21348,7021000.0,7021000.0,0.0,100.0,Cash,False,0.0,0.0,Under Review
SL01137,20240927,PJ10,UT08,CUS0050,CH03,88.5,90342,7995000.0,1999000.0,0.0,25.0,5-Year Installment,False,0.0,0.0,Under Review
SL01138,20231229,PJ06,UT03,CUS0122,CH01,158.5,34253,5429000.0,1086000.0,4343000.0,20.0,Off-Plan 8-Year,True,0.0,0.0,Signed
SL01139,20231220,PJ09,UT08,CUS0086,CH04,82.1,74251,6096000.0,1524000.0,4572000.0,25.0,Off-Plan 10-Year,True,0.0,0.0,Signed
SL01140,20240316,PJ05,UT04,CUS0002,CH01,180.8,34721,6278000.0,6278000.0,0.0,100.0,Cash,False,0.0,0.0,Signed
SL01141,20240906,PJ06,UT02,CUS0068,CH02,82.9,43839,3634000.0,727000.0,2907000.0,20.0,Off-Plan 8-Year,True,0.034,123600.0,Signed
SL01142,20230924,PJ06,UT02,CUS0037,CH01,86.9,35480,3083000.0,925000.0,2158000.0,30.0,5-Year Installment,False,0.0,0.0,Signed
SL01143,20240520,PJ04,UT06,CUS0059,CH01,291.2,32452,9450000.0,9450000.0,0.0,100.0,Cash,False,0.0,0.0,Signed
SL01144,20240224,PJ06,UT05,CUS0050,CH04,311.8,50706,15810000.0,3162000.0,12648000.0,20.0,Off-Plan 8-Year,True,0.0,0.0,Signed
SL01145,20230728,PJ10,UT08,CUS0161,CH01,54.6,73234,3999000.0,3999000.0,0.0,100.0,Cash,False,0.0,0.0,Signed
SL01146,20241016,PJ05,UT04,CUS0071,CH03,244.8,35817,8768000.0,877000.0,7891000.0,10.0,Off-Plan 8-Year,True,0.0,0.0,Signed
SL01147,20240818,PJ02,UT02,CUS0024,CH01,82.8,32685,2706000.0,676000.0,2030000.0,25.0,Off-Plan 8-Year,True,0.0,0.0,Signed
SL01148,20240505,PJ05,UT05,CUS0074,CH03,287.8,46396,13353000.0,13353000.0,0.0,100.0,Cash,False,,0.0,Signed
SL01149,20240926,PJ01,UT04,CUS0100,CH04,175.2,33830,5927000.0,1185000.0,4742000.0,20.0,Off-Plan 10-Year,True,0.0,0.0,Signed
SL01150,20241008,PJ01,UT05,CUS0147,CH01,344.9,44223,15253000.0,4576000.0,10677000.0,30.0,Off-Plan 10-Year,True,0.0,0.0,Signed
SL01151,20240613,PJ01,UT04,CUS0128,CH03,232.0,33128,7686000.0,1922000.0,5764000.0,25.0,Off-Plan 8-Year,True,0.0,0.0,Signed
SL01152,20240916,PJ01,UT02,CUS0055,CH02,81.3,35311,2871000.0,718000.0,2153000.0,,5-Year Installment,False,0.028,80400.0,Signed
SL01153,20240604,PJ02,UT07,CUS0108,CH02,590.9,23373,13811000.0,3453000.0,10358000.0,25.0,Off-Plan 10-Year,True,0.021,290000.0,Signed
SL01154,20240521,PJ02,UT05,CUS0046,CH02,367.3,39293,14432000.0,14432000.0,0.0,100.0,Cash,False,0.033,476300.0,Signed
SL01155,20240404,PJ09,UT08,CUS0137,CH05,64.2,82737,5312000.0,5312000.0,0.0,100.0,Cash,False,0.005,26600.0,Signed
SL01156,20240717,PJ01,UT03,CUS0005,CH01,139.4,34882,4863000.0,1216000.0,3647000.0,25.0,Off-Plan 10-Year,True,0.0,0.0,Signed
SL01157,20230505,PJ08,UT08,CUS0084,CH01,56.5,80131,4527000.0,4527000.0,0.0,100.0,Cash,False,0.0,0.0,Signed
SL01158,20241018,PJ06,UT05,CUS0129,CH01,310.7,52339,16262000.0,3252000.0,13010000.0,,5-Year Installment,False,0.0,0.0,Signed
SL01159,20241011,PJ01,UT04,CUS0095,CH02,245.3,32231,7906000.0,2372000.0,5534000.0,30.0,Off-Plan 8-Year,True,0.025,197600.0,Signed
SL01160,20230124,PJ02,UT04,CUS0160,CH01,205.2,26244,5385000.0,1077000.0,4308000.0,20.0,Off-Plan 8-Year,True,0.0,0.0,Signed
SL01161,20240907,PJ06,UT04,CUS0128,CH01,218.2,37512,8185000.0,818000.0,7367000.0,10.0,5-Year Installment,False,0.0,0.0,Signed
SL01162,20230412,PJ01,UT07,CUS0165,CH02,473.1,22179,10493000.0,2623000.0,7870000.0,25.0,Off-Plan 8-Year,True,0.02,209900.0,Signed
SL01163,20230915,PJ01,UT05,CUS0004,CH02,283.5,34648,9823000.0,2947000.0,6876000.0,30.0,Off-Plan 8-Year,True,0.026,255400.0,Signed
SL01164,20240710,PJ02,UT07,CUS0176,CH02,406.7,23690,9635000.0,1445000.0,8190000.0,,5-Year Installment,False,0.035,337200.0,Signed
SL01165,20230507,PJ03,UT05,CUS0004,CH01,271.5,38786,10530000.0,1580000.0,8950000.0,15.0,5-Year Installment,False,0.0,0.0,Signed
SL01166,20240901,PJ06,UT04,CUS0180,CH02,223.5,39484,8825000.0,2206000.0,6619000.0,25.0,Off-Plan 8-Year,True,0.025,220600.0,Signed
SL01167,20240912,PJ10,UT08,CUS0084,CH01,65.2,88751,5787000.0,5787000.0,0.0,100.0,Cash,False,0.0,0.0,Signed
SL01168,20240107,PJ01,UT02,CUS0089,CH04,87.2,36001,3139000.0,942000.0,2197000.0,30.0,Off-Plan 10-Year ,True,0.0,0.0,Signed
SL01169,20230106,PJ05,UT05,CUS0009,CH05,230.3,38550,8878000.0,2663000.0,6215000.0,30.0,Off-Plan 8-Year,True,0.014,124300.0,Signed
SL01170,20230811,PJ06,UT05,CUS0131,CH02,379.6,41677,15821000.0,4746000.0,0.0,30.0,Off-Plan 8-Year,True,,474600.0,Under Review
SL01171,20240403,PJ01,UT06,CUS0122,CH01,308.5,28364,8750000.0,1312000.0,7438000.0,15.0,5-Year Installment,False,0.0,0.0,Signed
SL01172,20241220,PJ07,UT01,CUS0067,CH03,53.5,49164,2630000.0,263000.0,2367000.0,10.0,5-Year Installment,False,0.0,0.0,Signed
SL01173,20240414,PJ01,UT02,CUS0115,CH02,93.0,37371,3476000.0,695000.0,2781000.0,20.0,Off-Plan 10-Year,True,0.035,121700.0,Signed
SL01174,20230722,PJ02,UT04,CUS0014,CH01,192.6,24513,4721000.0,472000.0,4249000.0,10.0,Off-Plan 8-Year,True,0.0,0.0,Signed
SL01175,20240416,PJ01,UT04,CUS0118,CH05,232.9,31200,7266000.0,727000.0,6539000.0,10.0,Off-Plan 8-Year,True,0.008,58100.0,Signed
SL01176,20240202,PJ01,UT04,CUS0115,CH01,189.2,32200,6092000.0,914000.0,5178000.0,15.0,Off-Plan 8-Year,True,0.0,0.0,Signed
SL01177,20240805,PJ02,UT05,CUS0102,CH05,379.9,39345,14947000.0,2989000.0,0.0,20.0,Off-Plan 8-Year,True,0.008,119600.0,Under Review
SL01178,20230327,PJ01,UT03,CUS0106,CH02,146.9,29210,4291000.0,1287000.0,3004000.0,30.0,Off-Plan 10-Year,True,0.035,150200.0,Signed
SL01179,20240723,PJ03,UT02,CUS0176,CH02,83.9,37587,3154000.0,631000.0,2523000.0,20.0,Off-Plan 8-Year,True,0.033,104100.0,Signed
SL01180,20240204,PJ03,UT05,CUS0180,CH01,272.1,42571,11584000.0,11584000.0,0.0,100.0,Cash,False,0.0,0.0,Under Review
SL01181,20241210,PJ02,UT07,CUS0145,CH01,380.2,23465,8921000.0,8921000.0,0.0,100.0,Cash,False,0.0,0.0,Signed
SL01182,20230920,PJ06,UT02,CUS0028,CH02,85.1,35971,3061000.0,612000.0,2449000.0,20.0,Off-Plan 10-Year,True,0.036,110200.0,Signed
SL01183,20240415,PJ04,UT05,CUS0011,CH01,302.0,50400,15221000.0,3044000.0,12177000.0,20.0,Off-Plan 10-Year,True,,0.0,Signed
SL01184,20241121,PJ10,UT08,CUS0139,CH02,84.0,93693,7870000.0,787000.0,7083000.0,10.0,Off-Plan 8-Year,True,0.038,299100.0,Signed
SL01185,20230323,PJ02,UT03,CUS0114,CH05,149.5,26505,3962000.0,396000.0,3566000.0,10.0,Off-Plan 8-Year,True,,35700.0,Signed
SL01186,20241124,PJ02,UT05,CUS0050,CH01,244.6,39072,9557000.0,1911000.0,7646000.0,20.0,5-Year Installment,False,0.0,0.0,Signed
SL01187,20240527,PJ02,UT03,CUS0071,CH02,148.2,30566,4530000.0,4530000.0,0.0,100.0,Cash,False,0.025,113200.0,Signed
SL01188,20230226,PJ01,UT07,CUS0033,CH03,520.7,21645,0.0,0.0,0.0,10.0,5-Year Installment,False,0.0,0.0,Cancelled
